Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	wt_0h_1 Spectral Count	wt_0h_2 Spectral Count	wt_0h_3 Spectral Count	wt_10h_1 Spectral Count	wt_10h_2 Spectral Count	wt_10h_3 Spectral Count	wt_2h_1 Spectral Count	wt_2h_2 Spectral Count	wt_2h_3 Spectral Count	wt_4h_1 Spectral Count	wt_4h_2 Spectral Count	wt_4h_3 Spectral Count	wt_8h_1 Spectral Count	wt_8h_2 Spectral Count	wt_8h_3 Spectral Count	wt_0h_1 Unique Spectral Count	wt_0h_2 Unique Spectral Count	wt_0h_3 Unique Spectral Count	wt_10h_1 Unique Spectral Count	wt_10h_2 Unique Spectral Count	wt_10h_3 Unique Spectral Count	wt_2h_1 Unique Spectral Count	wt_2h_2 Unique Spectral Count	wt_2h_3 Unique Spectral Count	wt_4h_1 Unique Spectral Count	wt_4h_2 Unique Spectral Count	wt_4h_3 Unique Spectral Count	wt_8h_1 Unique Spectral Count	wt_8h_2 Unique Spectral Count	wt_8h_3 Unique Spectral Count	wt_0h_1 Total Spectral Count	wt_0h_2 Total Spectral Count	wt_0h_3 Total Spectral Count	wt_10h_1 Total Spectral Count	wt_10h_2 Total Spectral Count	wt_10h_3 Total Spectral Count	wt_2h_1 Total Spectral Count	wt_2h_2 Total Spectral Count	wt_2h_3 Total Spectral Count	wt_4h_1 Total Spectral Count	wt_4h_2 Total Spectral Count	wt_4h_3 Total Spectral Count	wt_8h_1 Total Spectral Count	wt_8h_2 Total Spectral Count	wt_8h_3 Total Spectral Count	wt_0h_1 Intensity	wt_0h_2 Intensity	wt_0h_3 Intensity	wt_10h_1 Intensity	wt_10h_2 Intensity	wt_10h_3 Intensity	wt_2h_1 Intensity	wt_2h_2 Intensity	wt_2h_3 Intensity	wt_4h_1 Intensity	wt_4h_2 Intensity	wt_4h_3 Intensity	wt_8h_1 Intensity	wt_8h_2 Intensity	wt_8h_3 Intensity	wt_0h_1 MaxLFQ Intensity	wt_0h_2 MaxLFQ Intensity	wt_0h_3 MaxLFQ Intensity	wt_10h_1 MaxLFQ Intensity	wt_10h_2 MaxLFQ Intensity	wt_10h_3 MaxLFQ Intensity	wt_2h_1 MaxLFQ Intensity	wt_2h_2 MaxLFQ Intensity	wt_2h_3 MaxLFQ Intensity	wt_4h_1 MaxLFQ Intensity	wt_4h_2 MaxLFQ Intensity	wt_4h_3 MaxLFQ Intensity	wt_8h_1 MaxLFQ Intensity	wt_8h_2 MaxLFQ Intensity	wt_8h_3 MaxLFQ Intensity	Indistinguishable Proteins
tr|Q556G2|Q556G2_DICDI	Q556G2	Q556G2_DICDI	DDB0217454	206	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9995	0.999	2	14	14	14	1	0	1	1	1	1	2	0	1	1	1	0	1	2	1	1	0	1	1	1	1	2	0	1	1	1	0	1	2	1	1	0	1	1	1	1	2	0	1	1	1	0	1	2	1	1.1012658E7	1.0235473E7	1.4166245E7	1.3219575E7	1.319289E7	1.0182323E7	1.0531986E7	1.2776038E7	1.4478089E7	9882933.0	1.1084093E7	1.0534976E7	1.1713233E7	1.6094615E7	1.3747223E7	1.1408609E7	1.0603481E7	1.4675581E7	1.3694874E7	1.366723E7	1.054842E7	1.1128576E7	1.323539E7	1.4998637E7	1.0238266E7	1.1482613E7	1.0913753E7	1.2134373E7	1.6347595E7	1.4241494E7	
tr|Q556G8|Q556G8_DICDI	Q556G8	Q556G8_DICDI	DDB0217096	113	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9784	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556G9|Q556G9_DICDI	Q556G9	Q556G9_DICDI	DDB0167952	406	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	6	18	18	18	2	1	0	3	1	2	1	1	0	1	1	1	1	3	0	2	1	0	3	1	2	1	1	0	1	1	1	1	3	0	2	1	0	3	1	2	1	1	0	1	1	1	1	3	0	6.2996496E7	2.8548254E7	0.0	8127488.0	4.9262588E7	5.668244E7	3.4359676E7	4.5438148E7	4.3247492E7	4.9212232E7	4.6274168E7	4.7448864E7	4.6630064E7	4.7406784E7	5.7306084E7	3.154123E7	2.9625124E7	0.0	1.8725922E7	2.4051532E7	2.9069782E7	3.5029208E7	3.0611144E7	2.9541136E7	3.301415E7	3.0888438E7	3.140378E7	3.1432382E7	2.3355926E7	2.9532736E7	
tr|Q556H0|Q556H0_DICDI	Q556H0	Q556H0_DICDI	DDB_G0272638	1079	Dictyostelium discoideum	4:Protein predicted	Phosphatidylinositol-4-phosphate 5-kinase family protein	0.9761	0.9989	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1938237.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1405405.5	0.0	0.0	0.0	0.0	1938237.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1405405.5	0.0	
tr|Q556H9|Q556H9_DICDI	Q556H9	Q556H9_DICDI	DDB0202984	558	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9505	0.9888	6	1	1	60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	6	5	7	2	3	3	4	2	3	5	7	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556I5|Q556I5_DICDI	Q556I5	Q556I5_DICDI	DDB0217100	1258	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	7	25	25	25	3	5	2	0	1	0	2	2	3	0	1	4	0	1	1	3	5	2	0	1	0	2	2	3	0	1	4	0	1	1	3	5	2	0	1	0	2	2	3	0	1	4	0	1	1	5.714268E7	5.1488844E7	6.5216736E7	1.1014413E7	2.0012798E7	0.0	3.4241768E7	5.3188296E7	2.8569782E7	2.2045296E7	3.9521944E7	5.47204E7	1.5586083E7	2.87958E7	1.7759878E7	3.5497992E7	3.6278564E7	4.053798E7	1.1046343E7	2.0070812E7	0.0	3.3730204E7	3.3598624E7	2.8652602E7	2.2109202E7	2.6691942E7	3.2102806E7	1.5631265E7	1.7095582E7	1.7811362E7	
tr|Q556I6|Q556I6_DICDI	Q556I6	Q556I6_DICDI	DDB0167972	545	Dictyostelium discoideum	4:Protein predicted	TGc domain-containing protein	1.0	0.999	6	36	36	36	4	3	3	0	3	2	4	2	1	4	2	3	2	1	2	4	3	3	0	3	2	4	2	1	4	2	3	2	1	2	4	3	3	0	3	2	4	2	1	4	2	3	2	1	2	1.98154976E8	1.57851344E8	2.11965168E8	9359478.0	9.4548528E7	1.42275936E8	2.04755904E8	2.0124328E8	2.01474288E8	2.15852432E8	1.93707584E8	2.21987648E8	1.4036896E8	1.79707296E8	1.9088232E8	1.23266664E8	1.26752296E8	1.26486352E8	4.2667904E7	6.1299312E7	7.9149232E7	1.35502912E8	1.33219048E8	1.34046752E8	1.20849904E8	1.29254288E8	1.431332E8	6.2978064E7	8.7739248E7	1.02371472E8	
tr|Q556I7|Q556I7_DICDI	Q556I7	Q556I7_DICDI	DDB0217425	159	Dictyostelium discoideum	4:Protein predicted	DUF1794 family protein	1.0	0.999	4	22	22	22	3	4	1	0	1	1	1	2	4	0	2	1	1	0	1	3	4	1	0	1	1	1	2	4	0	2	1	1	0	1	3	4	1	0	1	1	1	2	4	0	2	1	1	0	1	1.11420592E8	1.45495232E8	2.6763296E7	9.2086288E7	3.2931258E7	8.0260192E7	4.5823832E7	8.746032E7	1.133628E8	1.985661E7	7.4219088E7	9.5137792E7	8.6503976E7	3.8550288E7	9.70264E7	6.9462264E7	8.05522E7	2.3059694E7	5.3382168E7	6.13265E7	4.002538E7	3.0131124E7	7.7038904E7	7.296236E7	3.6978128E7	3.9965548E7	5.554528E7	5.2710292E7	7.1790584E7	5.9573348E7	
tr|Q556J3|Q556J3_DICDI	Q556J3	Q556J3_DICDI	DDB0167979	102	Dictyostelium discoideum	3:Protein inferred from homology	Uncharacterized protein	1.0	0.999	5	48	48	48	5	5	4	2	4	3	3	3	2	1	2	6	4	1	3	5	5	4	2	4	3	3	3	2	1	2	6	4	1	3	5	5	4	2	4	3	3	3	2	1	2	6	4	1	3	1.71107776E8	1.6107008E8	1.3507992E8	2.13783888E8	8.6179712E7	2.17548224E8	1.095854E8	1.61388688E8	2.68750592E8	1.95406528E8	2.34717968E8	2.38062512E8	1.36959344E8	1.38250464E8	1.57062176E8	1.50254384E8	1.3235304E8	1.09918688E8	1.5057624E8	7.4654968E7	1.5864312E8	1.1094788E8	1.26992296E8	1.69617904E8	1.36450368E8	1.58359232E8	1.68519536E8	1.23819504E8	1.07780512E8	1.33199832E8	
tr|Q556K0|Q556K0_DICDI	Q556K0	Q556K0_DICDI	DDB0167985	231	Dictyostelium discoideum	4:Protein predicted	RWD domain-containing protein	1.0	0.999	4	20	20	20	1	1	1	2	3	1	1	1	2	2	0	0	1	2	2	1	1	1	2	3	1	1	1	2	2	0	0	1	2	2	1	1	1	2	3	1	1	1	2	2	0	0	1	2	2	2.31666752E8	5.5677988E7	6.4950184E7	1.78552896E8	1.61685952E8	1.66760832E8	7.2389024E7	7.3172784E7	1.07832592E8	1.86983232E8	6.6224244E7	5.9806168E7	1.82388976E8	2.04198432E8	1.7911088E8	7.1184304E7	5.3602052E7	6.2362248E7	7.5354024E7	4.932752E7	7.2577264E7	6.9088216E7	6.8929264E7	1.02677664E8	7.934184E7	6.4769044E7	5.7617388E7	7.7880456E7	8.5023592E7	7.6110784E7	
tr|Q556K1|Q556K1_DICDI	Q556K1	Q556K1_DICDI	DDB0217102	447	Dictyostelium discoideum	4:Protein predicted	SH3 domain-containing protein	1.0	0.999	3	17	17	17	1	1	2	1	0	2	0	1	1	2	2	2	2	0	0	1	1	2	1	0	2	0	1	1	2	2	2	2	0	0	1	1	2	1	0	2	0	1	1	2	2	2	2	0	0	8.3587728E7	6.6140608E7	7.0128624E7	8.3408856E7	6.809808E7	6.8072664E7	6.5907984E7	6.5473288E7	8.3321576E7	7.3184552E7	9.498544E7	6.6999224E7	6.9810992E7	7.4424032E7	6.5836708E7	5.3128788E7	4.3398544E7	4.7640632E7	5.9598888E7	6.0999048E7	4.8458196E7	4.6035192E7	5.0174756E7	5.6681172E7	5.2145684E7	6.007142E7	5.7405124E7	6.049686E7	5.7676108E7	5.2226024E7	
tr|Q556K5|Q556K5_DICDI	Q556K5	Q556K5_DICDI	DDB0167990	284	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	6	15	15	15	0	0	0	5	1	3	0	0	0	0	0	0	2	2	2	0	0	0	5	1	3	0	0	0	0	0	0	2	2	2	0	0	0	5	1	3	0	0	0	0	0	0	2	2	2	0.0	0.0	0.0	2.68684192E8	1.52144544E8	1.80253984E8	0.0	0.0	1772330.8	2622338.8	0.0	0.0	1.3870776E8	8.5310664E7	9.1872336E7	0.0	0.0	0.0	1.74864368E8	1.00238296E8	1.17357576E8	0.0	0.0	2624566.2	3883305.8	0.0	0.0	8.8117832E7	5.53412E7	5.7259332E7	
tr|Q556K7|Q556K7_DICDI	Q556K7	Q556K7_DICDI	DDB0167992	723	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	14	66	66	66	4	3	3	1	5	5	1	6	8	5	6	5	3	3	8	4	3	3	1	5	5	1	6	8	5	6	5	3	3	8	4	3	3	1	5	5	1	6	8	5	6	5	3	3	8	9.528896E7	8.6898896E7	6.6104312E7	5.6679996E7	4.3501388E7	9.7585592E7	5.1474712E7	1.07770864E8	6.6391856E7	1.13180448E8	1.57155344E8	1.59218896E8	6.3761564E7	8.5891168E7	8.605836E7	6.3717776E7	5.9180536E7	4.9289428E7	5.3924764E7	6.9884736E7	6.9910216E7	5.4221796E7	8.0886464E7	7.2441728E7	9.1955496E7	1.00386312E8	1.20491776E8	6.0610604E7	6.5475668E7	8.5888312E7	
tr|Q556L2|Q556L2_DICDI	Q556L2	Q556L2_DICDI	DDB0167997	1395	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9784	0.999	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.0	8621937.0	6935157.0	0.0	0.0	0.0	1.008163E7	1.1243174E7	0.0	0.0	0.0	5733482.5	0.0	0.0	0.0	0.0	8621937.0	6935157.0	0.0	0.0	0.0	1.008163E7	1.1243174E7	0.0	0.0	0.0	5733482.5	0.0	0.0	0.0	tr|Q556L7|Q556L7_DICDI, tr|Q556M2|Q556M2_DICDI
tr|Q556M8|Q556M8_DICDI	Q556M8	Q556M8_DICDI	DDB0168017	194	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9939	0.9983	2	6	6	6	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0.0	0.0	7957089.0	0.0	1.5042271E7	7364290.0	0.0	1.7361066E7	9776671.0	1.3848064E7	0.0	0.0	1.5419528E7	0.0	0.0	0.0	0.0	1.0280527E7	0.0	1.9434554E7	9514633.0	0.0	2.3937712E7	1.263142E7	1.7891644E7	2.949144E7	0.0	1.8670412E7	0.0	0.0	
tr|Q556N3|Q556N3_DICDI	Q556N3	Q556N3_DICDI	DDB0168021	180	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9784	0.999	1	4	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0.0	0.0	2.243199E7	1.526119E7	7387189.0	0.0	0.0	3.3291952E7	0.0	0.0	2.8889612E7	0.0	4715825.0	5838501.0	9323898.0	0.0	0.0	2.243199E7	1.526119E7	7387189.0	0.0	0.0	3.3291952E7	0.0	0.0	2.8889612E7	0.0	4715825.0	5838501.0	9323898.0	
tr|Q556N8|Q556N8_DICDI	Q556N8	Q556N8_DICDI	DDB0168011	1536	Dictyostelium discoideum	4:Protein predicted	RING-type domain-containing protein	0.9766	0.9989	2	3	3	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0304224E7	0.0	0.0	0.0	0.0	0.0	0.0	2943205.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7239738.0	0.0	0.0	0.0	0.0	0.0	0.0	7020622.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556P6|Q556P6_DICDI	Q556P6	Q556P6_DICDI	DDB0217108	561	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	7	27	27	27	2	0	2	1	2	1	0	2	3	2	2	1	5	1	3	2	0	2	1	2	1	0	2	3	2	2	1	5	1	3	2	0	2	1	2	1	0	2	3	2	2	1	5	1	3	4.5274104E7	1.01585744E8	1.65898592E8	1.04672144E8	1.02172E8	9.4040912E7	1.6884176E8	8.1158144E7	5.1650588E7	1.54876432E8	1.07534608E8	1.0983328E8	1.50895296E8	1.06871472E8	1.71376864E8	4.583732E7	3.966592E7	6.0636496E7	5.8280196E7	5.337252E7	5.9285088E7	6.2728492E7	5.4223708E7	6.7037484E7	5.9200872E7	7.4709272E7	6.8511024E7	5.676262E7	6.629928E7	6.5420792E7	
tr|Q556R8|Q556R8_DICDI	Q556R8	Q556R8_DICDI	DDB0168039	705	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.6225	0.9732	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556S3|Q556S3_DICDI	Q556S3	Q556S3_DICDI	DDB_G0273119	58	Dictyostelium discoideum	3:Protein inferred from homology	Uncharacterized protein	1.0	0.999	4	87	87	87	4	4	6	8	5	6	5	4	7	4	6	6	8	8	6	4	4	6	8	5	6	5	4	7	4	6	6	8	8	6	4	4	6	8	5	6	5	4	7	4	6	6	8	8	6	8.5627341E8	8.2406605E8	7.9203853E8	1.69347763E9	6.3393107E8	1.38374515E9	9.2717485E8	1.00472973E9	8.7383712E8	9.5584486E8	1.09244557E9	1.32767949E9	1.36726784E9	1.14325478E9	1.11993587E9	6.0019622E8	6.0689626E8	4.34899936E8	8.0572954E8	5.3973114E8	6.7492218E8	5.6300192E8	5.8059994E8	4.85712416E8	5.5159872E8	6.1140454E8	6.9326611E8	6.0603994E8	7.1812339E8	6.2510483E8	
tr|Q556S4|Q556S4_DICDI	Q556S4	Q556S4_DICDI	DDB0168045	399	Dictyostelium discoideum	4:Protein predicted	Nuclear proteasome inhibitor UBLCP1	1.0	0.999	3	24	24	24	1	2	1	3	1	2	1	1	1	2	2	2	2	1	2	1	2	1	3	1	2	1	1	1	2	2	2	2	1	2	1	2	1	3	1	2	1	1	1	2	2	2	2	1	2	1.1117651E7	3610230.5	0.0	4.3034648E7	2.6595896E7	2.6653028E7	1.0485301E7	0.0	6167552.0	1.5794056E7	1.1029755E7	1.0955869E7	3.2610284E7	2.3206038E7	2.4537418E7	1.2474173E7	5642296.0	0.0	4.281912E7	2.9840998E7	3.1171108E7	1.1764667E7	0.0	9295052.0	1.772117E7	1.2375553E7	1.2292651E7	2.8787834E7	2.6037528E7	2.0236798E7	
tr|Q556S5|Q556S5_DICDI	Q556S5	Q556S5_DICDI	DDB0217341	304	Dictyostelium discoideum	4:Protein predicted	Short-chain dehydrogenase/reductase family protein	1.0	0.999	5	13	13	13	0	2	1	0	2	2	1	2	1	1	0	1	0	0	0	0	2	1	0	2	2	1	2	1	1	0	1	0	0	0	0	2	1	0	2	2	1	2	1	1	0	1	0	0	0	1.1611967E7	3.5716464E7	0.0	0.0	5.3200728E7	8687534.0	0.0	8868018.0	1.082574E7	1.7331334E7	4.4823616E7	3.6270636E7	4.005302E7	3.5204492E7	1.1898193E7	1.9246642E7	3.1762812E7	7.1499096E7	0.0	2.3613486E7	1.0124069E7	0.0	1.5390687E7	2.498139E7	2.8726398E7	1.7240804E7	1.1750726E7	1.9580294E7	1.6442502E7	1.2093011E7	
tr|Q556T3|Q556T3_DICDI	Q556T3	Q556T3_DICDI	fip-1	2046	Dictyostelium discoideum	4:Protein predicted	Filament-interacting protein	1.0	0.999	27	118	118	118	2	3	5	15	10	18	4	7	7	6	5	5	14	7	10	2	3	5	15	10	18	4	7	7	6	5	5	14	7	10	2	3	5	15	10	18	4	7	7	6	5	5	14	7	10	5.0489924E7	4.1133728E7	1.3122775E7	1.1516512E8	7.7447648E7	2.1022642E7	4.6677772E7	4.7180936E7	2.290787E7	3.6819488E7	5.287204E7	4.4003656E7	6.6775336E7	6.6188732E7	6.3739092E7	3.2534406E7	2.545414E7	3.2838266E7	7.9392688E7	6.2725416E7	6.770716E7	2.8228926E7	3.6317668E7	3.0640694E7	3.171276E7	3.827272E7	3.1390066E7	5.3496784E7	4.6521208E7	4.5935928E7	
tr|Q556T4|Q556T4_DICDI	Q556T4	Q556T4_DICDI	DDB0168056	786	Dictyostelium discoideum	3:Protein inferred from homology	Cytochrome b5 heme-binding domain-containing protein	1.0	0.999	19	197	197	197	22	20	22	1	2	2	19	21	24	15	17	19	4	1	8	22	20	22	1	2	2	19	21	24	15	17	19	4	1	8	22	20	22	1	2	2	19	21	24	15	17	19	4	1	8	6.1877389E8	5.8538733E8	6.6512794E8	3.238278E7	7.077728E7	7.6587712E7	6.4224666E8	5.7696192E8	6.9108339E8	3.79452352E8	3.79593504E8	4.5835776E8	1.065824E8	7.22588E7	1.50842864E8	2.67326E8	2.6734704E8	3.08844384E8	1.967155E7	2.7190972E7	3.6088296E7	2.9360672E8	2.80826976E8	2.86749984E8	1.97134832E8	1.75936704E8	2.08932512E8	4.8478532E7	2.8236448E7	6.8850464E7	
tr|Q556T6|Q556T6_DICDI	Q556T6	Q556T6_DICDI	DDB0203029	491	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9073	0.9954	1	3	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556T7|Q556T7_DICDI	Q556T7	Q556T7_DICDI	DDB0168059	2048	Dictyostelium discoideum	4:Protein predicted	SEC7 domain-containing protein	1.0	0.999	13	58	58	58	4	7	7	2	2	2	4	5	4	5	3	6	2	2	3	4	7	7	2	2	2	4	5	4	5	3	6	2	2	3	4	7	7	2	2	2	4	5	4	5	3	6	2	2	3	6.3340408E7	7.0572544E7	5.9380512E7	9279360.0	5.7677888E7	3.6731368E7	5.6231804E7	5.555018E7	4.5974068E7	3.728402E7	3.4797536E7	4.3740388E7	4.8449296E7	5.08648E7	5.8919032E7	5.2206488E7	4.8836464E7	4.6170152E7	3.874106E7	4.3983016E7	3.4233732E7	4.1182176E7	4.4793712E7	4.136118E7	4.4315328E7	3.707236E7	4.3534948E7	3.9663656E7	4.0095156E7	4.1017756E7	
tr|Q556V2|Q556V2_DICDI	Q556V2	Q556V2_DICDI	DDB_G0273087	1451	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9779	0.999	2	6	5	6	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0.0	0.0	0.0	0.0	2898015.5	2157680.5	4466222.5	6313782.5	0.0	1.0566659E7	6035803.0	7890007.5	0.0	0.0	7576011.0	4296626.5	8096096.0	0.0	0.0	3573202.2	2660382.0	5507581.0	7784783.0	0.0	1.3028505E7	7442039.0	9728241.0	0.0	0.0	9341088.0	
tr|Q556V5|Q556V5_DICDI	Q556V5	Q556V5_DICDI	DDB0203037	1916	Dictyostelium discoideum	3:Protein inferred from homology	Uncharacterized protein	1.0	0.999	8	24	24	24	0	1	3	0	3	2	0	2	1	1	2	4	2	1	2	0	1	3	0	3	2	0	2	1	1	2	4	2	1	2	0	1	3	0	3	2	0	2	1	1	2	4	2	1	2	5.2306328E7	5.7090092E7	7.0842136E7	3.7101972E7	2.2288696E7	1.8106842E7	4.8679728E7	5.919268E7	0.0	1.8218762E7	5.2652568E7	4.7244088E7	5.4934632E7	3.2314702E7	1.8031412E7	2.9023696E7	3.1929028E7	3.1773622E7	1.930918E7	3.0415012E7	2.6740042E7	2.695196E7	3.1810596E7	2.6160074E7	2.596739E7	2.893098E7	2.6673084E7	2.8790356E7	2.5954754E7	2.5939108E7	
tr|Q556V6|Q556V6_DICDI	Q556V6	Q556V6_DICDI	DDB0203038	405	Dictyostelium discoideum	3:Protein inferred from homology	Uncharacterized protein	1.0	0.999	5	12	12	12	2	3	1	0	0	0	2	0	0	0	1	1	0	1	1	2	3	1	0	0	0	2	0	0	0	1	1	0	1	1	2	3	1	0	0	0	2	0	0	0	1	1	0	1	1	2.10372E7	7.2480528E7	0.0	6.1236776E7	4.3881832E7	3.998032E7	6.7687464E7	6.4979776E7	2.3742658E7	4.4849976E7	7.7356008E7	8.183976E7	5.9467116E7	4.7237492E7	4.7969572E7	4.1532064E7	4.89598E7	0.0	3.9824132E7	2.1858138E7	2.7685284E7	3.72225E7	4.335894E7	3.9172252E7	2.9132938E7	4.5256524E7	4.9014196E7	3.123026E7	3.0420418E7	3.099153E7	
tr|Q556V7|Q556V7_DICDI	Q556V7	Q556V7_DICDI	DDB0168076	443	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9995	0.999	2	19	19	19	2	2	1	0	1	1	2	2	2	2	1	1	1	1	0	2	2	1	0	1	1	2	2	2	2	1	1	1	1	0	2	2	1	0	1	1	2	2	2	2	1	1	1	1	0	7.4643832E7	7.0002224E7	6.7161776E7	1.0244813E7	2.8918106E7	2.0850608E7	6.525036E7	6.383722E7	5.6043812E7	4.8011904E7	5.7467676E7	5.1503276E7	2.0274954E7	3.6681912E7	2.4038916E7	7.4643832E7	7.0002224E7	6.7161776E7	1.0244813E7	2.8918106E7	2.0850608E7	6.525036E7	6.383722E7	5.6043812E7	4.8011904E7	5.7467676E7	5.1503276E7	2.0274954E7	3.6681912E7	2.4038916E7	
tr|Q556V8|Q556V8_DICDI	Q556V8	Q556V8_DICDI	DDB0168077	306	Dictyostelium discoideum	1:Experimental evidence at protein level	Uncharacterized protein	0.9999	0.999	3	5	5	5	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	2208480.5	0.0	2212286.2	0.0	0.0	5833610.0	0.0	0.0	0.0	0.0	0.0	3140875.0	0.0	0.0	0.0	2208480.5	0.0	2212286.2	0.0	0.0	5833610.0	0.0	0.0	0.0	1.8676918E7	0.0	3140875.0	2.407569E7	0.0	2.298851E7	
tr|Q556W4|Q556W4_DICDI	Q556W4	Q556W4_DICDI	DDB0217120	385	Dictyostelium discoideum	3:Protein inferred from homology	tRNA-intron lyase	0.9259	0.9964	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|Q556W6|Q556W6_DICDI	Q556W6	Q556W6_DICDI	DDB0217300	124	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	0.9784	0.999	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.223498E7	2799563.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0893148E7	1.154634E7	2497382.8	0.0	0.0	0.0	1.223498E7	2799563.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0893148E7	1.154634E7	2497382.8	
