Entry	Length	Annotation	Mass
Q55FF2	775	1.0	86037
Q55FF4	323	1.0	37445
Q55FF5	1537	1.0	176614
Q55FF9	541	1.0	61852
Q55FG0	288	1.0	34612
Q55FG1	63	1.0	7162
Q55FG2	213	1.0	25812
Q55FG4	636	1.0	73183
Q55FG5	108	1.0	12756
Q55FG6	550	1.0	63136
Q55FG7	116	1.0	12801
Q55FG8	118	1.0	13224
Q55FG9	166	1.0	18309
Q55FH0	242	1.0	26540
Q55FH1	90	1.0	9783
Q55FH2	765	1.0	84427
Q55FH3	370	1.0	42274
Q55FH4	964	1.0	114260
Q55FH5	138	1.0	15418
Q55FH7	199	1.0	23972
Q55FH8	514	1.0	58811
Q55FH9	224	1.0	24943
Q55FI0	128	1.0	14496
Q55FI5	375	1.0	44224
Q55FI6	382	1.0	43247
Q55FI9	260	1.0	28760
Q55FJ1	61	1.0	7033
Q55FJ3	97	1.0	10409
Q55FJ7	376	1.0	41726
Q55FJ9	728	1.0	86381
Q55FK0	625	1.0	75056
Q55FK1	477	1.0	54383
Q55FK3	864	1.0	98426
Q55FK5	586	1.0	64416
Q55FK6	71	1.0	7605
Q55FK9	566	1.0	65397
Q55FL0	252	1.0	27889
Q55FL2	153	1.0	17751
Q55FL4	583	1.0	65400
Q55FL6	119	1.0	13992
Q55FL7	1034	1.0	117579
Q55FL8	1154	1.0	132252
Q55FL9	240	1.0	28008
Q55FM0	192	1.0	21975
Q55FM1	45	1.0	5010
Q55FM2	617	1.0	71517
Q55FM4	331	1.0	38822
Q55FM8	86	1.0	9936
Q55FM9	161	1.0	19264
Q55FN0	1221	1.0	140084
Q55FN3	773	1.0	87922
Q55FN4	222	1.0	25155
Q55FN6	173	1.0	19754
Q55FN8	531	1.0	60895
Q55FN9	78	1.0	9112
Q55FP2	382	1.0	44393
Q55FP3	250	1.0	28934
Q55FP4	1076	1.0	120144
Q55FP5	54	1.0	6566
Q55FP7	431	1.0	48076
Q55FP9	144	1.0	16553
Q55FQ8	819	1.0	97132
Q55FR0	940	1.0	103971
Q55FR2	409	1.0	46599
Q55FR3	408	1.0	45902
Q55FR4	262	1.0	29696
Q55FR5	129	1.0	14546
Q55FR6	332	1.0	38357
Q55FR7	624	1.0	73469
Q55FS5	185	1.0	22165
Q55FS6	90	1.0	10955
Q55FS7	620	1.0	74297
Q55FS8	53	1.0	5825
Q55FS9	565	1.0	67387
Q55FT0	135	1.0	15950
Q55FT3	125	1.0	14738
Q55FT6	844	1.0	97032
Q55FT7	518	1.0	58507
Q55FT8	729	1.0	81963
Q55FU1	276	1.0	30997
Q55FU5	64	1.0	7493
Q55FU8	539	1.0	62662
Q55FV0	1181	1.0	138991
Q55FV1	81	1.0	8029
Q55FV2	80	1.0	8000
Q55FV3	81	1.0	8015
Q55FV6	51	1.0	5792
Q55FV7	83	1.0	9228
Q55FV9	166	1.0	18663
Q55FW0	1127	1.0	125626
Q55FW4	90	1.0	10723
Q55FW6	123	1.0	14539
Q55FX0	52	1.0	6118
Q55FX1	381	1.0	44461
Q55FX2	491	1.0	57886
Q55FX4	676	1.0	78709
Q55FX8	437	1.0	50624
Q55FX9	71	1.0	7051
Q55FY0	437	1.0	50288
Q55FY3	99	1.0	11597
Q55FY4	438	1.0	49631
Q55FY6	130	1.0	15033
Q55FY7	844	1.0	95015
Q55FZ0	435	1.0	48841
Q55FZ1	208	1.0	23593
Q55FZ2	224	1.0	25990
Q55FZ4	858	1.0	97309
Q55FZ5	413	1.0	46592
Q55FZ6	1164	1.0	134987
Q55FZ7	563	1.0	63850
Q55G00	537	1.0	60813
Q55G01	189	1.0	21988
Q55G02	949	1.0	113156
Q55G03	186	1.0	22091
Q55G05	676	1.0	75665
Q55G06	650	1.0	72645
Q55G07	246	1.0	28857
Q55G08	185	1.0	21716
Q55G14	46	1.0	5250
Q55G17	656	1.0	75085
Q55G19	352	1.0	40527
Q55G20	712	1.0	84059
Q55G21	316	1.0	37327
Q55G22	289	1.0	34255
Q55G24	771	1.0	89584
Q55G25	831	1.0	95817
Q55G26	830	1.0	95845
Q55G29	618	1.0	67838
Q55G30	332	1.0	36074
Q55G33	306	1.0	33698
Q55G34	1432	1.0	160089
Q55G37	214	1.0	24931
Q55G38	94	1.0	10478
Q55G39	461	1.0	55009
Q55G41	564	1.0	65428
Q55G42	450	1.0	51225
Q55G43	493	1.0	55566
Q55G44	665	1.0	77948
Q55G46	827	1.0	92700
Q55G47	523	1.0	61521
Q55G50	365	1.0	42965
Q55G51	1260	1.0	145970
Q55G52	358	1.0	41566
Q55G53	534	1.0	61077
Q55G54	269	1.0	31225
Q55G55	770	1.0	91458
Q55G56	665	1.0	77779
Q55G57	42	1.0	4744
Q55G58	989	1.0	110643
Q55G59	51	1.0	5811
Q55G61	796	1.0	89294
Q55G62	621	1.0	71270
Q55G63	1117	1.0	126080
Q55G64	1008	1.0	115335
Q55G65	1055	1.0	117979
Q55G66	758	1.0	88054
Q55G68	1354	1.0	162272
Q55G69	422	1.0	47774
Q55G70	925	1.0	109092
Q55G72	459	1.0	53425
Q55G73	120	1.0	14225
Q55G74	279	1.0	30367
Q55G75	528	1.0	60869
Q55G76	587	1.0	65461
Q55G77	46	1.0	5371
Q55G78	1607	1.0	185329
Q55G79	1097	1.0	128976
Q55G80	290	1.0	33265
Q55G82	1426	1.0	160735
Q55G84	78	1.0	9003
Q55G85	530	1.0	62774
Q55G88	145	1.0	16336
Q55G90	263	1.0	29505
Q55G91	329	1.0	37593
Q55G92	765	1.0	85381
Q55G94	408	1.0	46822
Q55G95	302	1.0	35722
Q55G96	544	1.0	63509
Q55G98	878	1.0	99446
Q55G99	181	1.0	20103
Q55GA1	774	1.0	89902
Q55GA2	978	1.0	115013
Q55GA3	291	1.0	34384
Q55GA5	535	1.0	60434
Q55GB2	871	1.0	103662
Q55GB3	1032	1.0	120400
Q55GB4	358	1.0	40495
Q55GB5	1567	1.0	180681
Q55GB6	45	1.0	5182
Q55GB7	227	1.0	27019
Q55GB8	237	1.0	27506
Q55GB9	263	1.0	30074
Q55GC0	290	1.0	33269
Q55GC1	2048	1.0	233954
Q55GC3	792	1.0	91437
Q55GC4	175	1.0	19593
Q55GC5	174	1.0	19472
Q55GC8	909	1.0	107861
Q55GC9	229	1.0	26000
Q55GD0	350	1.0	39386
Q55GD2	3779	1.0	433543
Q55GD3	293	1.0	34640
Q55GD4	302	1.0	36670
Q55GD5	509	1.0	59496
Q55GD8	551	1.0	61117
Q55GE0	251	1.0	29469
Q55GE3	335	1.0	36191
Q55GE4	5277	1.0	612511
Q55GE5	903	1.0	101479
Q55GE7	274	1.0	31881
Q55GE8	281	1.0	32819
Q55GE9	360	1.0	41373
Q55GF0	123	1.0	14122
Q55GF1	156	1.0	18069
Q55GF2	1226	1.0	136565
Q55GF3	567	1.0	66666
Q55GF5	1204	1.0	134709
Q55GF6	1182	1.0	131404
Q55GF7	873	1.0	99566
Q55GG0	66	1.0	7587
Q55GG2	140	1.0	16556
Q55GG9	159	1.0	17906
Q55GH0	110	1.0	13262
Q55GH1	477	1.0	53046
Q55GH3	661	1.0	76437
Q55GH5	752	1.0	88445
Q55GH6	664	1.0	77505
Q55GH7	245	1.0	28499
Q55GI0	341	1.0	38726
Q55GI1	334	1.0	41385
Q55GI2	336	1.0	39473
Q55GI3	1013	1.0	118009
Q55GI4	668	1.0	78248
Q55GI6	1038	1.0	116420
Q55GI7	890	1.0	99996
Q55GJ0	62	1.0	6616
Q55GJ4	243	1.0	28446
Q55GJ5	363	1.0	42123
Q55GK1	63	1.0	7566
Q55GK4	966	1.0	115163
Q55GK5	131	1.0	15086
Q55GK7	409	1.0	47685
Q55GK9	40	1.0	4567
Q55GL1	504	1.0	56609
Q55GL4	441	1.0	52044
Q55GL5	246	1.0	25662
Q55GL6	748	1.0	84585
Q55GL7	228	1.0	25726
Q55GM0	367	1.0	42262
Q55GM2	209	1.0	23438
Q55GM3	307	1.0	34733
Q55GM4	223	1.0	24756
Q55GM7	1807	1.0	203827
Q55GM8	339	1.0	38564
Q55GM9	61	1.0	7132
Q55GN0	407	1.0	46975
Q55GN1	1712	1.0	193452
Q55GN2	1263	1.0	143221
Q55GN4	531	1.0	60830
Q55GN7	462	1.0	50911
Q55GN9	492	1.0	53700
Q55GP0	199	1.0	24294
Q55GP1	196	1.0	22863
Q55GP3	225	1.0	25638
Q55GP5	352	1.0	40078
Q55GP7	594	1.0	66983
Q55GQ0	1038	1.0	117076
Q55GQ3	520	1.0	58485
Q55GQ4	567	1.0	63612
Q55GQ7	1115	1.0	129748
Q55GQ8	336	1.0	40157
Q55GQ9	1159	1.0	132503
Q55GR0	321	1.0	37136
Q55GR1	99	1.0	10833
Q55GR2	467	1.0	53069
Q55GR3	201	1.0	22371
Q55GR4	43	1.0	4923
Q55GR5	49	1.0	5568
Q55GR6	392	1.0	46485
Q55GR7	1185	1.0	131579
Q55GR9	640	1.0	73253
Q55GS0	640	1.0	73192
Q55GS1	75	1.0	8801
Q55GS5	607	1.0	67190
Q55GS7	272	1.0	31303
Q55GS8	514	1.0	58654
Q55GS9	885	1.0	97637
Q55GT2	210	1.0	23822
Q55GT3	345	1.0	39110
Q55GT4	326	1.0	37521
Q55GT6	375	1.0	44634
Q55GT9	1451	1.0	164411
Q55GU2	222	1.0	26400
Q55GU5	445	1.0	51426
Q55GU6	684	1.0	78916
Q55GV0	472	1.0	54762
Q55GV1	689	1.0	78526
Q55GV2	184	1.0	18425
Q55GV4	352	1.0	39350
Q55GV5	207	1.0	23774
Q55GV6	2278	1.0	257738
Q55GV7	200	1.0	23487
Q55GW0	679	1.0	78919
Q55GW1	159	1.0	18023
Q55GW3	39	1.0	4582
Q55GW4	79	1.0	9093
Q55GW9	341	1.0	40862
Q55GX1	215	1.0	25060
Q55GX2	190	1.0	21749
Q55GX4	779	1.0	91200
Q55GX5	146	1.0	16452
Q55GX8	382	1.0	42709
Q55GY0	220	1.0	24865
Q55GY1	813	1.0	95513
Q55GY2	181	1.0	21451
Q55GY3	201	1.0	23729
Q55GY4	206	1.0	24370
Q55GY5	336	1.0	37982
Q55GY6	925	1.0	104166
Q55GY7	262	1.0	30484
Q55GY8	155	1.0	17343
Q55GY9	161	1.0	18821
Q55GZ0	176	1.0	18270
Q55GZ2	334	1.0	36752
Q55GZ3	572	1.0	65297
Q55GZ4	818	1.0	92419
Q55GZ5	335	1.0	36824
Q55GZ6	171	1.0	18818
Q55GZ8	48	1.0	5134
Q55GZ9	80	1.0	8756
Q55H00	316	1.0	36188
Q55H02	172	1.0	19321
Q55H03	136	1.0	15350
Q55H05	833	1.0	94113
Q55H06	60	1.0	6832
Q55H07	673	1.0	74649
Q55H08	138	1.0	16056
Q55H09	178	1.0	19681
Q55H10	754	1.0	85206
Q55H11	335	1.0	36835
Q55H12	53	1.0	5950
Q55H13	90	1.0	9705
Q55H14	61	1.0	6942
Q55H15	283	1.0	31089
Q55H16	427	1.0	50309
Q55H17	180	1.0	20916
Q55H19	403	1.0	47605
Q55H20	276	1.0	31228
Q55H21	91	1.0	10087
Q55H25	235	1.0	27096
Q55H26	335	1.0	36788
Q55H27	754	1.0	85391
Q55H30	256	1.0	28842
Q55H31	816	1.0	96480
Q55H32	220	1.0	24508
Q55H33	335	1.0	36788
Q55H34	723	1.0	81589
Q55H35	146	1.0	16306
Q55H36	280	1.0	30763
Q55H37	818	1.0	92618
Q55H39	754	1.0	85416
Q55H40	105	1.0	11541
Q55H42	335	1.0	36927
Q55H43	465	1.0	51668
Q55H44	674	1.0	75813
Q55H45	135	1.0	15382
Q55H46	126	1.0	14599
Q55H47	54	1.0	5627
Q55H48	968	1.0	109081
Q55H49	195	1.0	21690
Q55H50	165	1.0	19110
Q55H51	45	1.0	5311
Q55H52	687	1.0	79111
Q55H53	256	1.0	28887
Q55H54	719	1.0	84987
Q55H55	86	1.0	9978
Q55H56	49	1.0	5824
Q55H57	202	1.0	23360
Q55H58	656	1.0	73881
Q55H59	84	1.0	9495
Q55H60	754	1.0	85202
Q55H61	404	1.0	45613
Q55H62	98	1.0	11253
Q55H63	159	1.0	18509
Q55H64	76	1.0	9111
Q55H65	68	1.0	8134
Q55H66	65	1.0	7328
Q55H67	123	1.0	14165
Q55H68	89	1.0	10387
Q58A40	262	1.0	29073
Q58A41	663	1.0	75249
Q5XQE1	405	1.0	44391
Q6GW04	671	1.0	77000
Q6IED1	171	1.0	18008
Q6LDX1	30	1.0	2969
Q6PPZ1	590	1.0	66151
Q6TMI9	551	1.0	63074
Q6TMJ0	496	1.0	52531
Q6TMK0	225	1.0	25645
Q6TMK1	101	1.0	12051
Q6TMK2	231	1.0	26846
Q75J86	798	1.0	89793
Q75J87	524	1.0	60425
Q75J89	761	1.0	86153
Q75J98	59	1.0	6307
Q75JA2	135	1.0	15947
Q75JB3	378	1.0	44686
Q75JB5	112	1.0	11495
Q75JB7	233	1.0	25164
Q75JB8	131	1.0	14684
Q75JC0	1241	1.0	137437
Q75JC1	89	1.0	8421
Q75JC2	89	1.0	8421
Q75JC5	344	1.0	38281
Q75JC6	88	1.0	8364
Q75JC7	88	1.0	8378
Q75JC9	374	1.0	34424
Q75JD1	389	1.0	42062
Q75JD3	189	1.0	21612
Q75JD7	335	1.0	36194
Q75JD8	92	1.0	10475
Q75JD9	317	1.0	35398
Q75JE6	347	1.0	35967
Q75JE7	342	1.0	37744
Q75JF1	51	1.0	5929
Q75JF2	131	1.0	15059
Q75JF4	51	1.0	5708
Q75JF5	1749	1.0	200751
Q75JF6	305	1.0	34738
Q75JF7	634	1.0	71127
Q75JF8	362	1.0	41252
Q75JG0	170	1.0	19651
Q75JG1	1338	1.0	150908
Q75JG2	88	1.0	10308
Q75JG3	713	1.0	78973
Q75JG5	204	1.0	23394
Q75JG9	238	1.0	26924
Q75JH0	415	1.0	45333
Q75JH7	714	1.0	78670
Q75JH8	2473	1.0	274973
Q75JI5	339	1.0	37924
Q75JI6	566	1.0	64589
Q75JI8	438	1.0	49702
Q75JJ0	828	1.0	93950
Q75JJ2	1445	1.0	163827
Q75JJ3	1629	1.0	184045
Q75JJ5	409	1.0	46328
Q75JJ9	271	1.0	29933
Q75JK2	328	1.0	38370
Q75JK3	980	1.0	109275
Q75JK8	256	1.0	29580
Q75JL1	370	1.0	41984
Q75JL5	106	1.0	12250
Q75JL6	572	1.0	63643
Q75JL9	80	1.0	7992
Q75JM4	136	1.0	15655
Q75JM5	224	1.0	26862
Q75JM6	540	1.0	60434
Q75JN0	299	1.0	34669
Q75JN4	301	1.0	35419
Q75JN5	225	1.0	25823
Q75JN9	638	1.0	72579
Q75JP0	1329	1.0	153338
Q75JP5	1508	1.0	173965
Q75JP6	1002	1.0	114697
Q75JQ0	69	1.0	7976
Q75JQ6	87	1.0	8814
Q75JQ7	551	1.0	63676
Q75JQ8	462	1.0	51600
Q75JR4	773	1.0	88677
Q75JR9	194	1.0	22394
Q75JS7	877	1.0	96028
Q75JT0	201	1.0	22682
Q75JT6	335	1.0	36469
Q75JT7	135	1.0	15596
Q75JT8	301	1.0	32206
Q75JU1	540	1.0	64846
Q75JU3	236	1.0	26757
Q75JU9	629	1.0	71463
Q75JV0	150	1.0	17296
Q75JV7	439	1.0	51246
Q75JV8	487	1.0	56388
Q75JW0	614	1.0	71715
Q75JW2	614	1.0	71591
Q75JW3	139	1.0	16031
Q75JW4	335	1.0	37393
Q75JW5	802	1.0	91474
Q75JW6	321	1.0	34970
Q75JW7	1050	1.0	119922
Q75JW9	81	1.0	8813
Q75JX2	131	1.0	14985
Q75JX3	871	1.0	100418
Q75JX5	602	1.0	69251
Q75JX7	681	1.0	77547
Q75JX9	630	1.0	73473
Q75JY0	835	1.0	90929
Q75JY9	58	1.0	6885
Q75JZ2	535	1.0	62668
Q75K05	200	1.0	22473
Q75K07	226	1.0	25179
Q75K08	391	1.0	43466
Q75K13	435	1.0	50088
Q75K14	82	1.0	9020
Q75K15	111	1.0	12627
Q75K16	299	1.0	31509
Q75K17	259	1.0	28999
Q75K23	268	1.0	31684
Q75K29	346	1.0	38636
Q76NS6	238	1.0	27807
Q76NU2	659	1.0	74419
Q76NU4	713	1.0	80309
Q76NU7	132	1.0	15044
Q76NU8	77	1.0	8774
Q76NV3	732	1.0	84241
Q76NV4	278	1.0	31251
Q76NV7	51	1.0	6014
Q76NW7	355	1.0	40941
Q76NW9	431	1.0	50038
Q76NX0	454	1.0	50260
Q76NZ8	350	1.0	39247
Q76NZ9	338	1.0	40377
Q76P00	293	1.0	33972
Q76P02	437	1.0	48298
Q76P09	484	1.0	55340
Q76P10	161	1.0	18661
Q76P13	320	1.0	34916
Q76P30	63	1.0	6979
Q76P31	1690	1.0	190901
Q76P32	107	1.0	12460
Q76P33	435	1.0	47740
Q76P42	1148	1.0	134288
Q7JMP7	439	1.0	52139
Q7JN49	414	1.0	47902
Q7JN60	247	1.0	28779
Q7JN61	218	1.0	25345
Q7JPK1	460	1.0	51265
Q7JPK4	893	1.0	100203
Q7JPK5	220	1.0	25719
Q7JPP7	1420	1.0	163180
Q7KQ94	1077	1.0	126212
Q7KWK0	1405	1.0	157261
Q7KWK4	754	1.0	82774
Q7KWK9	399	1.0	44833
Q7KWL0	172	1.0	20239
Q7KWL1	911	1.0	102655
Q7KWL2	194	1.0	22353
Q7KWL4	247	1.0	27357
Q7KWL5	136	1.0	15596
Q7KWL7	210	1.0	23663
Q7KWL8	175	1.0	19975
Q7KWL9	68	1.0	7790
Q7KWM0	312	1.0	34683
Q7KWM2	414	1.0	46008
Q7KWM7	163	1.0	18126
Q7KWM8	945	1.0	104968
Q7KWN1	648	1.0	73235
Q7KWN3	88	1.0	8284
Q7KWN4	87	1.0	8183
Q7KWN5	88	1.0	8257
Q7KWN6	89	1.0	8337
Q7KWN7	89	1.0	8337
Q7KWN8	89	1.0	8327
Q7KWP3	79	1.0	9130
Q7KWP9	91	1.0	9213
Q7KWQ0	379	1.0	43630
Q7KWR0	343	1.0	39500
Q7KWR1	362	1.0	40950
Q7KWR5	229	1.0	25410
Q7KWR6	244	1.0	26988
Q7KWR8	132	1.0	15248
Q7KWS1	163	1.0	19172
Q7KWS6	625	1.0	67105
Q7KWS9	351	1.0	40021
Q7KWT0	218	1.0	25706
Q7KWT1	490	1.0	53899
Q7KWT8	53	1.0	5855
Q7KWT9	308	1.0	34534
Q7KWU2	104	1.0	12442
Q7KWU5	70	1.0	7976
Q7KWU6	222	1.0	24928
Q7KWV0	412	1.0	48042
Q7KWV1	365	1.0	35606
Q7KWV4	256	1.0	30114
Q7KWV5	349	1.0	41072
Q7KWV8	81	1.0	9536
Q7KWW0	407	1.0	47368
Q7KWW1	351	1.0	41712
Q7KWW2	434	1.0	51144
Q7KWW3	133	1.0	15336
Q7KWW4	882	1.0	96276
Q7KWW9	235	1.0	27029
Q7KWX3	407	1.0	46532
Q7KWX6	190	1.0	21668
Q7KWY0	265	1.0	29231
Q7KWY2	426	1.0	50636
Q7KWY3	471	1.0	53949
Q7KWY4	82	1.0	9758
Q7KWY5	219	1.0	24863
Q7KWY6	379	1.0	44930
Q7KWY7	73	1.0	8661
Q7KWY8	432	1.0	51036
Q7M3T0	13	1.0	1418
Q7M4J3	601	1.0	63360
Q7YZN7	317	1.0	35752
Q7YZN8	322	1.0	35656
Q7Z114	644	1.0	73443
Q867E7	56	1.0	6189
Q867F5	303	1.0	33929
Q867W8	235	1.0	27324
Q869B9	437	1.0	49833
Q869K4	998	1.0	106002
Q869K7	158	1.0	18311
Q869K8	424	1.0	48532
Q869L2	336	1.0	37084
Q869L6	290	1.0	32263
Q869M2	473	1.0	54214
Q869M4	327	1.0	37193
Q869N3	316	1.0	35629
Q869N4	194	1.0	21440
Q869N7	331	1.0	36017
Q869N8	282	1.0	32145
Q869Q6	625	1.0	66908
Q869R5	365	1.0	39410
Q869S2	1251	1.0	139405
Q869S3	280	1.0	30096
Q869S6	396	1.0	44533
Q869T2	507	1.0	59027
Q869T3	918	1.0	101301
Q869T5	1398	1.0	153757
Q869T6	600	1.0	69085
Q869U5	473	1.0	52813
Q869U6	1057	1.0	121443
Q869V0	855	1.0	95771
Q869V8	721	1.0	83385
Q869W8	386	1.0	46897
Q869X1	814	1.0	93822
Q869X6	876	1.0	99415
Q869Y3	307	1.0	34203
Q869Z5	227	1.0	26265
Q86A00	851	1.0	91574
Q86A15	699	1.0	79821
Q86A16	1148	1.0	125049
Q86A19	471	1.0	53042
Q86A30	405	1.0	48133
Q86A35	130	1.0	14453
Q86A69	895	1.0	104486
Q86A70	301	1.0	35281
Q86A73	662	1.0	74072
Q86A78	1282	1.0	143035
Q86A81	648	1.0	73372
Q86A91	285	1.0	32512
Q86A95	1118	1.0	132473
Q86A98	314	1.0	34997
Q86AC7	391	1.0	46374
Q86AC9	789	1.0	93094
Q86AD3	546	1.0	63976
Q86AE2	584	1.0	66105
Q86AE7	172	1.0	19899
Q86AF2	1212	1.0	140966
Q86AF8	901	1.0	102858
Q86AG4	335	1.0	36313
Q86AG6	803	1.0	92361
Q86AH0	952	1.0	106998
Q86AH2	937	1.0	105880
Q86AH3	504	1.0	59843
Q86AH5	568	1.0	62134
Q86AH6	238	1.0	27208
Q86AJ2	1216	1.0	140845
Q86AP3	462	1.0	52145
Q86AQ3	335	1.0	37387
Q86AQ8	423	1.0	48572
Q86AQ9	1210	1.0	131139
Q86AR0	463	1.0	51562
Q86AS1	430	1.0	49047
Q86AS7	191	1.0	20084
Q86AU2	600	1.0	70113
Q86AU4	110	1.0	12242
Q86AX0	913	1.0	102475
Q86AX2	1376	1.0	154587
Q86AY8	637	1.0	72329
Q86B03	1026	1.0	116408
Q86B08	471	1.0	53106
Q86B10	738	1.0	84351
Q86H29	273	1.0	31275
Q86H35	462	1.0	54497
Q86H39	54	1.0	6247
Q86H47	691	1.0	78731
Q86H55	269	1.0	30714
Q86H57	145	1.0	15564
Q86H58	1422	1.0	157731
Q86H59	68	1.0	8303
Q86H64	318	1.0	36491
Q86H68	110	1.0	12743
Q86H70	726	1.0	84834
Q86H73	114	1.0	13601
Q86H75	182	1.0	20560
Q86H76	285	1.0	30718
Q86H78	105	1.0	12406
Q86H79	383	1.0	44328
Q86H81	406	1.0	45407
Q86H82	717	1.0	82514
Q86H83	158	1.0	18094
Q86H86	45	1.0	5508
Q86H87	53	1.0	6090
Q86H88	203	1.0	23755
Q86H89	911	1.0	102290
Q86H91	93	1.0	8954
Q86H93	91	1.0	9395
Q86H94	93	1.0	8966
Q86H96	650	1.0	75822
Q86H99	930	1.0	107702
Q86HA0	65	1.0	7540
Q86HA3	265	1.0	30306
Q86HB7	81	1.0	8767
Q86HB8	219	1.0	23586
Q86HC2	49	1.0	5507
Q86HC3	369	1.0	42514
Q86HC4	65	1.0	7191
Q86HC5	462	1.0	55389
Q86HC7	120	1.0	13639
Q86HC9	412	1.0	47658
Q86HD0	773	1.0	91069
Q86HD4	716	1.0	80860
Q86HD6	1068	1.0	127042
Q86HD7	411	1.0	46279
Q86HD8	816	1.0	93633
Q86HE0	1042	1.0	122752
Q86HE8	246	1.0	27089
Q86HE9	246	1.0	27174
Q86HF0	56	1.0	6161
Q86HF1	246	1.0	27198
Q86HF2	246	1.0	27087
Q86HF8	289	1.0	32134
Q86HG3	89	1.0	8462
Q86HG4	89	1.0	8778
Q86HI9	587	1.0	66684
Q86HK8	186	1.0	20950
Q86HL0	1438	1.0	160635
Q86HL1	455	1.0	51245
Q86HL2	555	1.0	62064
Q86HM1	480	1.0	57061
Q86HM3	556	1.0	66478
Q86HM4	741	1.0	82463
Q86HM5	498	1.0	58414
Q86HN0	74	1.0	7853
Q86HN3	318	1.0	34060
Q86HN5	86	1.0	10477
Q86HN6	502	1.0	56020
Q86HP1	813	1.0	93847
Q86HP6	114	1.0	13323
Q86HP7	200	1.0	22819
Q86HP9	185	1.0	18896
Q86HQ4	212	1.0	23538
Q86HQ5	111	1.0	12395
Q86HQ6	788	1.0	86192
Q86HQ8	104	1.0	11105
Q86HQ9	1149	1.0	136027
Q86HR1	291	1.0	33821
Q86HR3	160	1.0	17858
Q86HR5	397	1.0	45253
Q86HR7	623	1.0	71367
Q86HR8	748	1.0	83622
Q86HS2	104	1.0	11333
Q86HS3	191	1.0	21154
Q86HS4	178	1.0	20703
Q86HS5	237	1.0	28374
Q86HT3	52	1.0	5718
Q86HT5	353	1.0	39801
Q86HT6	526	1.0	59528
Q86HT8	519	1.0	59223
Q86HT9	627	1.0	71611
Q86HU0	140	1.0	16771
Q86HU1	45	1.0	5126
Q86HU2	61	1.0	7267
Q86HU3	168	1.0	19937
Q86HU4	406	1.0	46409
Q86HU8	363	1.0	40047
Q86HU9	104	1.0	12152
Q86HV3	55	1.0	6323
Q86HV5	366	1.0	42930
Q86HV6	393	1.0	45408
Q86HW0	48	1.0	4938
Q86HW1	428	1.0	50192
Q86HW2	664	1.0	75175
Q86HW3	626	1.0	70671
Q86HX2	45	1.0	4927
Q86HX3	164	1.0	18048
Q86HX6	173	1.0	19128
Q86HX8	283	1.0	31472
Q86HY9	412	1.0	44205
Q86I03	54	1.0	6197
Q86I04	63	1.0	7113
Q86I10	307	1.0	35260
Q86I12	594	1.0	68838
Q86I16	1290	1.0	146389
Q86I17	271	1.0	30656
Q86I18	253	1.0	28014
Q86I25	182	1.0	21081
Q86I26	141	1.0	15801
Q86I29	107	1.0	12314
Q86I30	156	1.0	17509
Q86I32	542	1.0	59715
Q86I33	479	1.0	55386
Q86I35	659	1.0	75883
Q86I36	322	1.0	37025
Q86I38	104	1.0	11485
Q86I39	307	1.0	34677
Q86I43	187	1.0	21788
Q86I47	305	1.0	33999
Q86I49	47	1.0	4979
Q86I52	234	1.0	27944
Q86I54	474	1.0	46980
Q86I55	61	1.0	7220
Q86I56	365	1.0	41257
Q86I62	714	1.0	79745
Q86I64	53	1.0	6117
Q86I68	690	1.0	78628
Q86I69	70	1.0	7733
Q86I71	91	1.0	10454
Q86I75	369	1.0	40498
Q86I83	1117	1.0	129155
Q86I84	182	1.0	20697
Q86I85	87	1.0	8557
Q86I87	688	1.0	75353
Q86I88	378	1.0	42914
Q86I89	74	1.0	7912
Q86I91	70	1.0	7170
Q86I92	64	1.0	7265
Q86I94	89	1.0	10087
Q86IA1	60	1.0	6412
Q86IA6	52	1.0	5950
Q86IA7	53	1.0	6199
Q86IA8	58	1.0	6777
Q86IB4	306	1.0	34311
Q86IC0	104	1.0	12405
Q86IC4	133	1.0	15813
Q86IC5	868	1.0	100192
Q86IC6	1130	1.0	126789
Q86ID0	657	1.0	68431
Q86ID2	82	1.0	9032
Q86ID3	81	1.0	8697
Q86ID4	318	1.0	35925
Q86ID5	42	1.0	4716
Q86ID6	84	1.0	10186
Q86ID7	358	1.0	38924
Q86ID9	126	1.0	14042
Q86IE3	633	1.0	72006
Q86IE5	768	1.0	82466
Q86IE6	56	1.0	6096
Q86IF2	121	1.0	14100
Q86IF3	1909	1.0	214694
Q86IG2	1107	1.0	125035
Q86IG4	299	1.0	32637
Q86IG6	756	1.0	85118
Q86IG7	193	1.0	22900
Q86IG8	402	1.0	48158
Q86IH2	588	1.0	67112
Q86IH3	300	1.0	34140
Q86IH5	4493	1.0	502812
Q86IH6	57	1.0	6709
Q86IH8	206	1.0	22934
Q86II0	76	1.0	8915
Q86II1	171	1.0	17990
Q86II8	80	1.0	9264
Q86II9	358	1.0	39920
Q86IJ0	351	1.0	39595
Q86IJ4	93	1.0	10589
Q86IJ5	89	1.0	10155
Q86IJ6	84	1.0	9437
Q86IJ7	105	1.0	12476
Q86IK1	104	1.0	11654
Q86IK2	377	1.0	42391
Q86IL9	284	1.0	31030
Q86IM3	293	1.0	34982
Q86IU4	1024	1.0	122409
Q86IU6	124	1.0	14718
Q86IV0	352	1.0	39366
