wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
24.39184	25.27701	25.84583	25.28995	25.49637	25.64765	25.65057	25.42386	25.41030	25.27693	24.44655	25.56470	24.98017	25.12555	25.46961	DDB_G0270752	DDB_G0270752	NA	cytochrome b5 domain-containing protein	Q55C71
23.95043	21.20004	21.00356	26.48247	26.63113	26.02292	26.71742	27.05622	26.62081	26.95112	26.99404	26.30491	26.90743	26.33004	26.11560	DDB_G0270164	DDB_G0270164	NA	NA	Q55C89
24.48621	24.43228	24.14221	24.12816	24.32135	24.25024	24.45835	24.39747	24.50334	24.89682	24.63359	24.74720	25.04108	25.24096	24.86065	DDB_G0270746	DDB_G0270746	NA	WD40 repeat-containing protein	Q55C95
25.01323	25.10024	25.25093	25.52503	25.47886	25.94416	25.56289	25.50956	25.52937	25.45603	25.21537	25.39935	24.91491	25.33382	25.05239	DDB_G0270156	DDB_G0270156	NA	RNA-binding protein 28	Q55C97
24.67842	24.55952	24.79529	25.13640	25.37506	25.22593	25.11401	25.33574	25.44210	25.62020	25.84161	25.30724	25.62543	25.57325	25.04672	DDB_G0270134	DDB_G0270134	NA	NA	Q55CB2
26.82479	26.54442	26.45419	27.03995	26.72437	26.77925	26.60131	26.61092	26.55184	26.64626	27.06327	26.75747	26.76437	26.18837	26.57020	DDB_G0270132	DDB_G0270132	NA	NA	Q55CB3
25.61258	25.13884	25.34668	25.86076	25.71647	26.10543	26.22484	25.81725	25.84170	26.31906	25.99704	26.34671	25.86823	26.23713	26.57744	DDB_G0270116	DDB_G0270116	NA	NA	Q55CC8
27.30450	27.16821	27.29251	27.22348	27.16482	27.19233	27.00645	27.05898	27.19133	27.07451	27.22118	27.23644	27.37201	27.16769	27.36571	DDB_G0270106	DDB_G0270106	NA	Long-chain-fatty-acid--CoA ligase ACSBG2	Q55CD5
25.12741	25.36668	25.39852	25.10134	25.43340	25.02189	25.25733	25.90902	25.60154	25.67054	25.95584	25.53419	25.56237	26.13141	25.30964	DDB_G0270726	uduC	NA	pyridoxal phosphate-dependent decarboxylase family protein	Q55CE1
23.64772	23.55553	22.87601	25.15237	24.95678	25.01628	26.15157	26.23914	26.56636	25.73101	25.80316	26.46994	25.85876	25.91919	25.85318	DDB_G0270098	sqstm1	p62	sequestosome-1	Q55CE3
22.52941	21.96023	23.20152	22.26976	22.45559	21.64234	22.80035	22.53853	23.00030	23.25630	22.32978	23.10216	22.29425	23.09991	23.06297	DDB_G0270096	DDB_G0270096	NA	NA	Q55CE4
26.90076	26.79131	27.25191	27.54794	27.56308	28.14272	28.06425	28.13860	28.15991	29.35457	29.31157	29.09801	29.46862	29.19459	29.27726	DDB_G0270088	DDB_G0270088	NA	NA	Q55CE9
26.15332	26.03984	26.18814	26.03615	25.99956	26.07829	26.27636	26.06981	26.05790	25.45922	25.29720	25.50860	24.97824	24.46580	25.28671	DDB_G0270074	DDB_G0270074	NA	putative endoglycoceramidase	Q55CF6
26.16494	26.06094	25.78573	26.02778	26.07395	26.23448	26.33330	26.06865	25.89920	25.28813	25.83635	25.52534	25.53087	25.85160	25.70848	DDB_G0270070	DDB_G0270070	NA	phospholipase D	Q55CF8
25.35282	25.11002	25.56479	26.31087	26.04495	25.87128	25.89968	26.31408	25.94487	24.92858	25.04461	25.60163	24.24520	25.62486	25.36980	DDB_G0270050	DDB_G0270050	NA	NA	Q55CH9
20.81011	25.62893	25.42870	25.50699	25.24316	25.20978	25.59286	25.86412	25.58764	25.51048	25.52101	25.92820	25.56880	25.04674	25.58828	DDB_G0270044	DDB_G0270044	NA	NA	Q55CI6
24.09958	23.91192	24.42829	23.62314	23.32919	23.58540	21.23018	23.76587	21.83753	21.29909	21.04209	21.77446	21.23966	21.66301	21.58369	DDB_G0270708	DDB_G0270708	NA	EGF-like domain-containing protein	Q55CJ5
26.89763	27.01233	27.06001	27.04447	27.17371	27.20423	26.94873	27.02408	27.06707	27.13715	27.30782	27.11493	27.31478	26.97716	26.88796	DDB_G0270032	DDB_G0270032	NA	NA	Q55CJ6
24.84757	25.25595	25.47821	25.27233	25.57766	25.27561	25.55837	25.46710	25.28107	25.26831	24.93311	25.03372	24.63571	25.18537	25.33215	DDB_G0270030	DDB_G0270030	NA	NA	Q55CJ7
28.01559	28.00668	27.87436	28.02549	28.03742	27.98657	28.01444	27.92641	28.05712	27.74565	27.84636	28.04701	27.81261	27.95927	27.97506	DDB_G0270028	DDB_G0270028	ALDH	aldehyde dehydrogenase, putative NAD-dependent aldehyde dehydrogenase	Q55CJ9
26.79492	26.79525	26.62634	26.82330	26.82043	26.77248	26.87488	26.83951	26.83644	26.49468	26.50351	26.77028	26.45199	26.58398	26.69938	DDB_G0270026	DDB_G0270026	NA	NA	Q55CK0
24.26125	24.84184	25.03421	23.53385	24.43918	24.34001	24.71357	24.43747	23.37509	23.97810	24.28994	24.31772	22.27116	24.42753	23.79502	DDB_G0270022	DDB_G0270022	NA	cellular retinaldehyde-binding/triple function domain-containing protein	Q55CK3
26.55262	26.40083	26.33522	26.39620	26.51370	26.13727	26.28942	26.30352	26.25999	25.89069	26.00696	26.09007	25.72279	26.11287	25.75212	DDB_G0270018	DDB_G0270018	NA	NA	Q55CK8
22.37977	21.89366	22.14341	23.55461	23.62096	23.91888	23.64301	23.18403	22.91295	23.52867	23.70850	23.81772	23.83178	23.28181	23.61741	DDB_G0270006	jcdI	NA	transcription factor jumonji, jmjC domain-containing protein	Q55CL5
23.66438	23.16257	22.71019	23.68374	23.64637	23.58542	23.83518	23.76657	23.11777	24.28544	24.03174	23.94388	23.85723	23.92186	24.17199	DDB_G0269992	DDB_G0269992	NA	NA	Q55CM9
23.16332	22.61107	22.68397	23.57995	23.60049	22.94508	24.01163	23.77390	23.80344	23.58380	23.37699	23.77753	22.64988	23.77087	23.31640	DDB_G0269976	DDB_G0269976	NA	NA	Q55CN9
25.33092	25.44822	25.44964	25.47746	25.39765	25.51010	25.08345	25.28596	25.27848	24.86536	25.27785	25.09535	24.93228	24.44770	24.95985	DDB_G0269972	sas10	UTP3	U3 snoRNP protein, U3 small nucleolar ribonucleoprotein	Q55CP1
27.20669	21.51183	21.58960	27.64492	21.37956	28.11674	28.02042	21.73849	21.72574	28.35679	27.74615	27.72405	27.53521	26.78754	28.06092	DDB_G0269970	DDB_G0269970	NA	NA	Q55CP3
25.21336	24.99119	25.38003	23.51202	24.99106	21.11540	24.42274	24.57285	24.45362	24.29333	21.83665	24.04802	21.39976	24.12844	23.87633	DDB_G0269968	DDB_G0269968	NA	armadillo repeat-containing protein, ARM repeat-containing protein	Q55CP4
24.62134	24.32265	24.24889	21.47990	24.49594	24.02257	24.84249	24.60038	24.54905	25.24929	25.00026	25.08238	24.90195	25.53977	25.04206	DDB_G0270698	cniA	NA	cornichon family protein	Q55CP5
23.50195	23.46486	23.62446	23.14642	23.48961	23.82812	21.57504	23.52058	23.08193	23.31780	22.15428	23.69793	21.29274	23.67487	23.14404	DDB_G0269942	DDB_G0269942	NA	vesicle-trafficking protein	Q55CR0
25.21557	25.07291	25.26290	25.17676	25.33183	25.04164	25.09701	25.26367	25.23812	23.84727	24.55850	24.62711	22.42635	23.72133	23.76860	DDB_G0269934	rgbA	RasGAP, RhoGEF, regulator of chromosome condensation (RCC1) domain-containing protein, RhoGEF domain-containing protein, Ras GTPase activation domain-containing protein	RGBARG	Q55CR5
28.40209	28.33971	28.58449	28.46597	28.64384	28.80676	28.95743	28.60321	28.61682	28.98383	28.75079	28.83789	28.91345	28.77602	29.02814	DDB_G0269932	uap56	NA	DEAD/DEAH box helicase, putative RNA splicing factor, ATP-dependent RNA helicase	Q55CR6
25.86492	25.58857	25.66530	25.77049	25.74323	25.67735	25.89942	25.86476	26.01030	25.94095	25.98510	25.88912	25.92826	25.92613	25.97708	DDB_G0270690	DDB_G0270690	NA	NA	Q55CS1
24.07538	24.11190	24.45654	22.93717	23.73834	23.88778	24.05086	24.63530	23.28254	23.68696	24.80897	23.53902	24.37190	23.17756	23.86407	DDB_G0269924	vps18	PEP3	7-fold repeat in clathrin and VPS proteins repeat-containing protein, Pep3/Vps18/deep orange domain-containing protein	Q55CS3
24.34242	24.53454	24.03660	24.14945	23.84386	23.78336	23.61353	24.08327	23.60928	23.49282	21.33130	23.39761	23.68993	23.65789	23.44741	DDB_G0269922	xrn2	NA	5'-3' exoribonuclease, CCHC-type zinc finger-containing protein	Q55CS4
28.49609	28.39576	28.43352	28.37193	28.42153	28.45223	28.53951	28.45840	28.44621	28.89406	28.78983	28.77329	28.82581	28.67625	28.80417	DDB_G0270994	psaA	psA	puromycin-sensitive aminopeptidase PsaA	Q55CT4
27.14780	27.02790	26.89007	27.22239	27.09624	27.15601	27.67620	27.38963	27.48695	27.63649	27.47285	27.82530	27.18624	27.67367	27.61742	DDB_G0270990	DDB_G0270990	NA	putative acyl-CoA oxidase	Q55CT6
27.09671	28.13118	28.39219	27.51298	27.79767	27.77741	27.73849	27.80643	27.63601	27.22833	27.03680	27.36449	27.30393	26.50971	27.40421	DDB_G0270686	DDB_G0270686	NA	NA	Q55CT9
22.26235	23.24131	23.06641	22.69555	23.34102	24.22240	24.49027	23.58692	23.59360	24.10979	20.44116	24.06595	24.21202	24.44004	24.37162	DDB_G0269884	DDB_G0269884	NA	NA	Q55CV3
24.04356	24.21077	23.95659	23.92608	24.04595	20.97744	20.60280	23.75066	23.79359	21.10240	23.64575	21.21415	21.39918	21.56894	21.10394	DDB_G0269856	ddcA	DAPDC	group IV decarboxylase, Orn/DAP/Arg decarboxylase 2 domain-containing protein, putative diaminopimelate decarboxylase	Q55CY1
24.22630	24.35552	24.57655	24.35759	24.44577	21.35984	24.33786	24.30107	24.45030	24.67968	21.53009	24.72760	24.35580	24.73960	24.36421	DDB_G0269220	DDB_G0269220	cox6b, coxVIb, cox12	cytochrome c oxidase subunit VIb	Q55CY6
29.15847	29.07810	29.14382	29.10731	29.10233	29.09919	29.17039	29.04894	29.06635	29.45288	29.29488	29.33284	29.30056	29.33778	29.41601	DDB_G0270670	psaB	psA	puromycin-sensitive aminopeptidase-like protein, metallopeptidase	Q55CY7
24.81668	25.00603	24.72306	24.92440	24.78828	23.27358	24.77387	24.80023	24.55997	24.81423	24.45539	25.47110	21.27151	24.94789	21.22524	DDB_G0269848	agpA	AGPAT	putative 1-acylglycerol-3-phosphate O-acyltransferase	Q55CZ2
24.35906	24.33109	24.13403	20.90349	23.54331	23.80614	24.41647	24.21487	24.09289	20.94140	23.92617	24.41166	23.16052	24.71659	23.98706	DDB_G0269840	DDB_G0269840	NA	transmembrane protein	Q55CZ7
23.93409	23.84776	24.45920	20.86006	23.47425	21.09139	20.65795	21.59788	21.81334	21.68630	21.39324	20.78150	20.63878	21.53689	21.60290	DDB_G0270972	DDB_G0270972	NA	DUF341 family protein	Q55D01
25.31683	25.02216	25.35799	25.35202	25.06522	24.63074	24.67488	24.98759	25.03130	24.58759	24.31768	24.85195	24.36729	24.49300	24.82334	DDB_G0269830	DDB_G0269830	NA	Ribosomal RNA-processing protein 7	Q55D06
22.11796	22.35598	22.76298	21.55747	21.45227	21.64756	21.95638	21.46373	21.33717	22.25968	20.97636	22.93176	21.64790	21.42943	21.47456	DDB_G0269824	DDB_G0269824	NA	NA	Q55D11
24.76922	24.86454	24.83489	24.79508	24.57450	24.63276	25.34602	25.21240	24.94669	24.97150	24.54392	25.09663	24.05911	24.68270	25.05836	DDB_G0269812	DDB_G0269812	NA	NA	Q55D19
27.07685	27.14568	27.25418	27.13026	27.27216	27.06422	27.13045	27.16566	27.12887	26.54832	26.67168	26.78209	26.33039	25.88554	26.26202	DDB_G0269790	gaa	NA	alpha-glucosidase, alpha-glucoside hydrolase	Q55D50
24.07698	22.59278	23.99574	20.60657	23.51764	21.10565	20.85664	22.77608	23.14155	20.97820	22.62464	21.08228	21.51823	21.61836	22.11767	DDB_G0269784	DDB_G0269784	NA	Uncharacterized Nudix hydrolase yfcD	Q55D56
26.30283	24.29461	27.80279	23.83560	23.83906	23.78004	24.77571	21.76088	21.14514	25.13808	25.06589	24.89393	25.43679	24.85413	24.79542	DDB_G0269778	DDB_G0269778	NA	cell differentiation family, Rcd1-like protein	Q55D59
28.20094	28.29942	28.28507	28.31910	28.34294	28.27155	28.43307	28.34829	28.38053	28.44519	28.35920	28.45163	28.46019	28.45969	28.54085	DDB_G0270634	DDB_G0270634	NA	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, putative splicing regulator	Q55D63
26.02446	25.52314	25.63669	25.39822	25.49282	25.28900	25.50545	25.58143	25.50697	25.96835	25.84581	25.90348	25.82225	25.97176	25.97954	DDB_G0269770	fam63A	NA	DUF544 family protein	Q55D67
28.18244	28.23444	28.10560	28.19689	28.21067	28.15074	28.12428	28.14884	28.14112	28.03684	28.17294	28.10691	28.16270	28.04621	28.02967	DDB_G0269768	cnrI	NA	SET domain-containing protein, putative cell number regulator	Q55D68
26.87034	26.99700	27.08502	26.85851	26.96675	27.02278	26.76063	26.85846	26.95033	26.53374	26.34607	26.77803	26.33549	26.50909	26.76109	DDB_G0269762	DDB_G0269762	NA	NA	Q55D72
26.26700	26.54554	26.31237	26.38476	26.50162	26.60805	26.17257	26.34441	26.23391	25.95495	25.90092	26.00515	25.67240	25.97830	26.11122	DDB_G0269756	DDB_G0269756	NA	enoyl-CoA hydratase/isomerase family protein	Q55D79
21.34048	22.04128	22.28586	21.11421	21.66114	21.48464	20.81184	22.83879	23.00504	21.19848	23.75577	21.30517	21.20194	21.12893	22.19893	DDB_G0269754	DDB_G0269754	NA	Phosphodiesterase yaeI	Q55D82
24.80036	25.08235	25.30918	25.16321	25.10922	25.10790	24.99815	25.04266	24.94787	24.60899	24.69587	20.29713	24.94163	24.79213	24.73813	DDB_G0269746	itpk1	ipkB	inositol-tetrakisphosphate 1-kinase, inositol 1,3,4-Tri5Phosphate 5/6 Kinase	Q55D87
23.52732	23.66174	24.14274	21.78605	23.44742	23.65979	22.90417	22.35845	23.62423	23.04944	23.58927	24.20742	21.17080	23.08184	23.45619	DDB_G0269740	DDB_G0269740	NA	putative cell surface glycoprotein	Q55D91
25.22943	25.46051	22.45187	21.35354	24.49214	24.57092	24.82925	25.07941	25.25071	22.97094	20.96302	20.54925	23.67298	22.65654	24.16605	DDB_G0269738	desA	sphingolipid delta 4 desaturase	dihydroceramide desaturase	Q55D94
22.06348	23.19207	23.19564	23.07700	23.26621	22.82623	23.22212	22.80582	23.12531	23.55021	22.81726	23.37915	22.51010	22.46816	23.92197	DDB_G0269732	DDB_G0269732	NA	DnaJ homolog subfamily C member 1	Q55D98
23.46293	23.79542	23.51706	23.56200	23.51258	22.93627	23.05498	23.22699	23.34098	21.21432	21.42148	21.99259	22.03645	22.34043	22.47827	DDB_G0269724	DDB_G0269724	NA	Ubiquitin-conjugating enzyme E2 variant 1	Q55DA4
24.81164	24.68368	24.88425	21.38980	24.47975	23.17101	21.00543	24.30604	24.08992	21.57562	20.96071	21.26283	20.90825	21.46905	21.05130	DDB_G0269716	DDB_G0269716	NA	NA	Q55DB1
24.88709	24.62806	24.81773	24.45222	24.66802	25.07729	25.20977	24.49812	25.06412	25.05594	25.00504	25.11305	24.75960	25.25226	24.97646	DDB_G0270622	DDB_G0270622	NA	NA	Q55DB5
24.93703	25.25525	25.73737	22.71896	25.04650	23.66027	24.11866	24.67294	25.28084	21.45794	22.98648	24.19511	21.41304	21.50283	23.41085	DDB_G0270922	DDB_G0270922	NA	NA	Q55DB9
27.04994	27.21470	27.31122	27.35062	27.42355	27.50631	27.17604	27.36076	27.45010	27.35158	27.48301	27.46625	27.70611	27.31749	27.72128	DDB_G0269708	DDB_G0269708	NA	WH2 domain-containing protein, SH3 domain-containing protein	Q55DC0
26.83372	26.78363	26.61935	26.60290	26.64037	26.76407	26.82467	26.69058	26.59118	26.63149	26.75288	26.85300	26.71203	26.80405	26.73568	DDB_G0270618	DDB_G0270618	NA	WD-40 repeat-containing protein	Q55DC7
27.38254	27.54901	28.08684	27.63201	27.77846	27.83114	27.53473	27.68436	27.63231	27.44601	27.23828	27.14790	27.43730	27.16297	27.44018	DDB_G0269694	pan2	NA	WD40-like domain-containing protein, peptidase C19 family protein, putative ubiquitin carboxyl-terminal hydrolase (UCH), putative exonuclease, polyA specific ribonuclease subunit	Q55DD5
24.57861	24.66724	24.86531	24.57676	21.30979	24.63973	20.85230	24.67160	24.07197	21.73070	23.47534	21.32702	20.85321	24.44240	23.91163	DDB_G0270916	DDB_G0270916	NA	NA	Q55DD8
24.12952	24.00671	24.08440	21.27804	23.93868	21.46480	21.51745	24.10978	23.97737	24.61069	24.40817	24.14595	24.61570	24.14690	24.50455	DDB_G0269678	fuk	FKP	fucokinase	Q55DE9
21.39811	23.40153	23.50750	23.04100	21.48265	22.78477	23.52512	23.81052	23.72271	21.34952	21.10846	23.71219	21.61409	23.76012	21.78862	DDB_G0269670	DDB_G0269670	NA	C2 domain-containing protein/WW domain-containing protein	Q55DG0
27.00862	21.01461	21.63602	26.50313	22.28486	21.62348	23.49154	21.22301	22.49757	21.76082	22.73314	21.25577	21.05552	23.67917	21.28765	DDB_G0270902	DDB_G0270902	NA	Ninein-like protein	Q55DH9
26.16066	26.09105	26.24935	26.23606	26.12955	26.11790	25.82088	26.27819	26.04961	25.86639	25.81655	25.94498	26.10301	26.31654	26.05732	DDB_G0269652	DDB_G0269652	NA	NA	Q55DI2
26.18896	26.23636	26.60754	26.42612	26.51830	26.50268	26.02243	26.11138	26.37753	26.00558	26.24241	26.12796	26.06296	26.14190	26.08675	DDB_G0269640	DDB_G0269640	NA	39S ribosomal protein L24, mitochondrial	Q55DJ4
23.93291	22.82734	23.89773	23.45396	23.62697	24.28425	24.09464	23.66931	24.13167	24.18630	25.19371	24.29183	24.34427	24.39313	24.25656	DDB_G0269614	DDB_G0269614	NA	RING zinc finger-containing protein, tetratricopeptide-like helical domain-containing protein (TPR)	Q55DL5
21.64272	23.44149	23.99981	22.94065	22.90278	23.93526	23.15325	23.39760	23.07051	24.21724	22.72949	23.92538	23.60704	23.11293	24.29888	DDB_G0269610	gxcT	RacGEF	putative Rac guanyl-nucleotide exchange factor T	Q55DL8
24.01101	23.69653	23.56173	23.47170	23.97032	23.19887	24.03657	23.87828	24.13409	23.84789	23.72710	23.55412	23.60900	23.61346	23.92482	DDB_G0269608	DDB_G0269608	NA	Glomulin	Q55DM0
26.64120	26.66796	26.77602	26.94589	26.73761	26.63085	26.95318	26.94286	27.01665	26.70025	26.40612	26.73770	25.70140	26.38973	26.29791	DDB_G0269588	DDB_G0269588	NA	Beta-ketoadipyl-CoA thiolase	Q55DN6
21.74039	23.08455	23.63662	21.21323	20.74875	24.38447	23.76913	22.69200	23.32889	23.75015	21.04881	23.77499	21.64414	22.47902	23.42643	DDB_G0269552	lsmd1	NA	LSM domain-containing protein 1	Q55DS0
21.43861	23.40849	21.06352	21.41580	23.44235	25.17306	23.29673	23.49649	23.47370	22.33727	22.78127	20.99512	25.14132	21.49021	21.10956	DDB_G0269550	samm50	putative mitochondrial outer membrane TOB/SAM complex protein Samm50, Tob55/Sam50	sorting and assembly machinery component 50 like protein	Q55DS3
23.47254	23.54630	23.92314	22.54681	23.67988	23.70097	23.79129	23.47781	23.40479	23.67732	23.33488	23.50107	22.99501	23.69928	23.70555	DDB_G0270552	DDB_G0270552	NA	C2H2-type zinc finger-containing protein	Q55DT6
26.44824	26.37048	25.82971	26.56249	26.42810	26.69301	26.64634	26.57905	26.83687	26.45333	26.46622	26.60973	26.54708	26.29574	26.62133	DDB_G0269512	DDB_G0269512	NA	NA	Q55DV6
25.22199	25.29242	25.22106	25.61987	25.58076	25.02331	25.42411	25.73121	25.66166	25.83098	25.64031	25.69044	25.64066	25.73722	25.72806	DDB_G0269502	nup160	NA	nucleoporin 160	Q55DW5
25.23624	25.35289	21.03894	25.50533	25.15190	25.76219	25.14219	21.28471	25.27732	25.21465	25.45285	25.28886	20.73798	25.59317	25.78624	DDB_G0269488	DDB_G0269488	NA	NA	Q55DX6
24.47562	24.53768	24.61638	25.85678	25.97811	25.74771	26.94515	26.80884	27.10008	26.90254	26.62986	26.59394	27.48540	26.87137	26.51825	DDB_G0269482	DDB_G0269482	NA	unknown	Q55DY0
21.51273	20.97300	21.19682	21.34139	24.21759	26.32374	21.77812	21.70983	22.99423	26.59111	26.28054	25.73841	26.39793	25.78255	26.04831	DDB_G0269476	act31	NA	actin related protein	Q55DY5
23.68657	23.07584	21.27933	22.47442	22.86046	23.19667	21.30312	22.97804	21.49977	22.38579	22.52691	23.26212	22.49185	23.27084	21.93396	DDB_G0269466	DDB_G0269466	NA	BSD domain-containing protein	Q55DZ0
22.71429	22.52147	21.54011	24.27766	24.54124	24.16046	25.12558	25.02321	25.08581	24.81965	24.84982	25.01072	24.48898	25.11450	24.71946	DDB_G0269462	DDB_G0269462	NA	ubiquitin domain-containing protein	Q55DZ2
22.76046	21.23702	21.72013	23.86648	22.93640	22.97032	19.62140	22.13592	21.67756	23.62603	23.01459	23.50267	23.78037	22.49650	24.04338	DDB_G0269460	DDB_G0269460	NA	Protein ELYS	Q55DZ3
21.55761	21.11425	21.46250	21.17118	21.40020	20.96071	23.01924	23.68478	23.71250	26.53840	27.02308	26.05980	26.37658	26.63178	26.07535	DDB_G0270518	DDB_G0270518	NA	unknown	Q55E15
25.32395	25.34441	25.50862	25.35316	25.74733	25.69487	25.81667	25.89137	25.77025	25.70893	25.74218	25.55026	25.96219	25.65599	25.53656	DDB_G0270864	DDB_G0270864	NA	unknown	Q55E22
21.04106	25.77693	25.81888	25.85215	25.43693	25.37620	26.12589	25.41932	25.54651	25.74501	21.47830	21.16498	25.37610	25.70650	25.65775	DDB_G0269418	DDB_G0269418	osmC	osmotically inducible family protein	Q55E30
21.24747	23.51836	23.67460	25.08969	23.85646	24.86129	24.47440	24.62011	24.56197	24.91588	20.97528	24.84361	21.12852	24.12084	24.82658	DDB_G0269412	paf1	NA	RNA polymerase II-associated factor 1	Q55E33
23.84246	24.16427	24.64721	23.42676	24.01832	24.10039	23.85763	23.98095	24.15033	23.16505	22.28980	23.56754	21.12838	22.33421	23.36732	DDB_G0269400	DDB_G0269400	NA	cellular retinaldehyde-binding/triple function domain-containing protein	Q55E41
24.12466	23.97756	24.00128	23.51346	23.67090	24.31110	23.31340	23.53856	23.18916	23.36647	21.30388	23.30541	21.06413	23.27624	23.34351	DDB_G0270500	d2hgdh	NA	D-2-hydroxyglutarate dehydrogenase	Q55E52
26.01636	26.40564	24.90855	23.94657	23.76935	21.80134	21.22994	20.65345	22.19628	21.83299	21.60404	21.10340	20.71643	21.28269	21.11890	DDB_G0269376	DDB_G0269376	NA	NA	Q55E63
25.43638	25.99094	25.80729	25.79089	25.14866	24.74049	26.06647	25.81727	21.63266	25.83153	21.42297	25.46515	20.96343	25.66627	25.77514	DDB_G0269372	DDB_G0269372	NA	NA	Q55E67
27.02641	27.17368	27.13396	26.92320	27.01676	26.99414	26.80667	27.11117	27.10627	26.66516	26.79862	27.10267	26.39309	26.95115	26.88428	DDB_G0270488	DDB_G0270488	NA	NA	Q55E77
23.28064	23.16598	23.36094	23.33073	23.23548	23.19616	23.00909	22.88360	23.21480	22.98735	23.07108	23.31485	23.23753	23.37544	23.33421	DDB_G0269358	DDB_G0269358	NA	NA	Q55E81
26.33694	26.30021	26.19088	26.02414	26.11408	26.34268	26.04218	26.04127	25.88553	25.73011	25.70067	25.96084	25.47243	26.01340	25.72980	DDB_G0269344	DDB_G0269344	NA	WD40 repeat-containing protein	Q55E90
26.64705	26.22877	26.01191	21.07557	27.20598	21.52851	21.09542	26.13411	27.29752	26.75036	26.65463	26.64270	26.43021	25.99346	26.32725	DDB_G0269342	DDB_G0269342	NA	unknown	Q55E91
26.75348	26.63666	26.67493	26.60780	26.89379	26.59914	26.84694	26.76548	27.07635	26.66886	26.63394	26.81107	26.45554	26.89917	26.67600	DDB_G0269340	DDB_G0269340	NA	short-chain dehydrogenase/reductase (SDR) family protein	Q55E92
27.43610	27.46303	27.41134	27.81353	27.65873	27.83371	27.85774	28.00755	27.85301	27.80060	28.43974	28.25925	28.16489	27.47079	27.86878	DDB_G0269334	DDB_G0269334	NA	C2 calcium/lipid-binding (CaLB) region-containing protein, C2 calcium-dependent membrane targeting domain-containing protein	Q55E97
