wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
3.361540e-05	3.129740e-05	2.552479e-05	3.285623e-05	2.940718e-05	2.906247e-05	3.851334e-05	3.309066e-05	2.882606e-05	1.920181e-05	1.648608e-05	2.260025e-05	1.309289e-05	2.261354e-05	2.167786e-05	DDB_G0284725	docD	dckD, DockD, GEF	putative guanine nucleotide exchange factor DocD	Q54PB7
2.159108e-05	1.701456e-05	2.075843e-05	1.751337e-05	2.240425e-05	2.115692e-05	2.902784e-05	2.195525e-05	2.011493e-05	2.920083e-05	1.528855e-05	2.570073e-05	1.767210e-05	4.209973e-05	3.009785e-05	DDB_G0284643	DDB_G0284643	NA	Hsp70-binding protein 1	Q54PC6
3.062662e-04	2.647519e-04	2.581667e-04	2.510616e-04	2.751429e-04	2.696144e-04	2.391701e-04	2.397704e-04	2.805056e-04	2.243689e-04	2.944067e-04	2.531191e-04	2.528657e-04	2.424386e-04	2.249297e-04	DDB_G0284629	DDB_G0284629	NA	unknown	Q54PD4
1.529546e-04	1.761237e-04	1.960487e-04	1.943569e-04	1.918200e-04	2.043275e-04	2.033793e-04	2.152531e-04	2.169999e-04	2.875483e-04	2.656830e-04	2.707386e-04	3.218875e-04	2.845460e-04	3.129278e-04	DDB_G0284605	DDB_G0284605	NA	P-type ATPase, Ca2+-ATPase	Q54PE8
2.958887e-04	2.804279e-04	2.670590e-04	2.701766e-04	2.917788e-04	3.227158e-04	2.999956e-04	2.726847e-04	2.622542e-04	3.016206e-04	2.914307e-04	2.852334e-04	2.674183e-04	3.038619e-04	3.048667e-04	DDB_G0284583	glyS	GlyRS	glycyl-tRNA synthetase, glycine-tRNA ligase	Q54PF9
2.898657e-06	1.621629e-06	3.087195e-06	5.268920e-06	9.924047e-06	7.971344e-06	2.753375e-06	3.656699e-06	1.591346e-05	1.379367e-05	2.260740e-06	9.909618e-06	1.113456e-05	2.349942e-05	1.653767e-05	DDB_G0284577	DDB_G0284577	NA	NOT2/NOT3/NOT5 family protein, putative CCR4-NOT complex subunit 2	Q54PG2
7.806349e-05	6.022553e-05	1.023456e-04	6.202274e-05	6.668845e-05	4.433019e-05	7.518147e-05	6.095220e-05	6.222027e-05	6.541981e-05	7.157532e-05	6.389580e-05	7.148085e-05	7.699170e-05	7.482071e-05	DDB_G0284575	DDB_G0284575	NA	N(2),N(2)-dimethylguanosine tRNA methyltransferase	Q54PG3
1.011191e-04	1.448821e-06	2.734278e-06	1.867686e-06	2.719284e-06	1.638528e-06	6.393791e-05	2.498024e-06	2.803491e-06	8.620063e-05	1.866732e-06	1.899056e-06	7.736273e-05	8.605467e-05	6.817791e-05	DDB_G0284539	DDB_G0284539	NA	Nucleolar MIF4G domain-containing protein 1	Q54PG9
2.182310e-06	1.804203e-06	2.142594e-06	3.550397e-06	2.263064e-06	2.068939e-06	2.269271e-06	3.374332e-06	2.398416e-06	1.965256e-05	1.253214e-05	8.367519e-06	5.046081e-06	5.014624e-06	8.476853e-06	DDB_G0284529	DDB_G0284529	NA	NA	Q54PI2
2.333745e-04	2.030422e-04	2.418557e-04	2.522048e-04	2.329135e-04	2.421845e-04	1.712041e-04	2.115310e-04	2.582177e-04	2.042153e-04	3.552812e-04	2.398348e-04	2.963905e-04	2.559316e-04	2.362904e-04	DDB_G0348374	DDB_G0348374	NA	NA	Q54PJ6
1.426458e-04	1.215724e-04	1.382179e-04	1.004925e-04	1.144471e-04	1.604565e-04	1.249175e-04	9.694646e-05	1.093861e-04	1.026789e-04	1.400782e-04	1.223684e-04	1.219854e-04	1.165533e-04	1.154048e-04	DDB_G0284495	ragC	NA	Ras-related GTP-binding protein	Q54PK6
4.197569e-05	3.497431e-05	3.698972e-05	3.419097e-05	3.355077e-05	3.789114e-05	3.682211e-05	3.946600e-05	4.519623e-05	3.261144e-05	4.311143e-05	3.311938e-05	3.299383e-05	4.131983e-05	3.743923e-05	DDB_G0284493	DDB_G0284493	NA	NA	Q54PK7
4.264792e-04	3.749468e-04	4.408070e-04	4.273441e-04	3.803521e-04	4.282382e-04	5.081208e-04	4.816149e-04	5.058306e-04	5.407212e-04	5.695461e-04	6.109212e-04	5.551443e-04	6.637404e-04	5.546469e-04	DDB_G0284485	DDB_G0284485	NA	short-chain dehydrogenase/reductase (SDR) family protein	Q54PL1
1.285533e-05	1.432671e-05	2.014150e-05	1.401154e-05	3.865514e-06	1.648289e-06	7.791632e-06	2.271483e-05	3.018642e-06	7.543466e-06	7.025435e-06	8.363140e-06	5.830102e-06	3.289626e-06	6.374822e-06	DDB_G0284481	DDB_G0284481	NA	NA	Q54PL3
1.444973e-06	1.327589e-06	8.637572e-06	2.500268e-06	5.433011e-06	3.715012e-06	3.134822e-06	3.690768e-06	2.258690e-06	1.669135e-06	3.030599e-06	1.932499e-06	2.276550e-06	8.232061e-06	2.839074e-06	DDB_G0284475	DDB_G0284475	NA	NA	Q54PL8
3.796345e-04	3.770649e-04	2.827483e-04	3.162043e-04	3.238671e-04	4.684242e-04	3.297250e-04	3.364234e-04	3.592931e-04	2.738608e-04	3.668944e-04	3.686465e-04	2.166142e-04	3.210010e-04	2.531922e-04	DDB_G0284547	DDB_G0284547	NA	unknown	Q54PL9
8.643255e-05	9.169175e-05	8.797121e-05	8.741906e-05	9.091542e-05	8.450508e-05	1.146352e-04	8.771560e-05	8.672265e-05	1.101408e-04	9.202989e-05	1.089006e-04	8.043488e-05	9.340614e-05	1.197553e-04	DDB_G0284431	udpA	UDP	uridine phosphorylase	Q54PM8
1.105014e-04	1.101557e-04	1.038407e-04	1.141792e-04	1.164910e-04	1.117911e-04	1.234066e-04	1.025655e-04	1.007425e-04	1.008583e-04	9.568494e-05	1.048612e-04	9.433009e-05	1.232697e-04	9.489096e-05	DDB_G0284405	mrpl15	rpl15	ribosomal protein L15, mitochondrial	Q54PP3
3.132900e-06	2.221728e-06	2.595653e-06	7.268380e-06	6.477042e-06	6.027206e-06	6.603831e-06	6.022349e-06	3.455632e-06	7.466659e-06	2.861362e-06	6.128455e-06	8.511477e-06	1.096647e-05	7.254820e-06	DDB_G0284403	phf5a	sf3b14b	PHD finger-like domain-containing protein 5A, splicing factor 3B-associated 14 kDa protein	Q54PP4
4.149125e-05	4.340095e-05	4.653680e-05	4.236123e-05	4.601014e-05	4.382154e-05	3.824799e-05	4.507912e-05	4.495030e-05	3.133530e-05	4.130713e-05	4.025052e-05	3.656685e-05	3.964425e-05	3.950192e-05	DDB_G0284389	fia	NA	actin domain-containing protein, filamin/ABP280 repeat-containing protein, filactin	Q54PQ2
6.211215e-05	6.675080e-05	8.277214e-05	7.046382e-05	7.503051e-05	7.510931e-05	7.008334e-05	7.400899e-05	7.514575e-05	6.199730e-05	5.756004e-05	6.365674e-05	5.835938e-05	5.859078e-05	6.259313e-05	DDB_G0284385	syn10	DdSyn10	putative syntaxin 10, putative t-SNARE family protein	Q54PQ5
1.533540e-04	1.428564e-04	1.576595e-04	1.800408e-04	1.566157e-04	1.564665e-04	1.801689e-04	1.810659e-04	1.759844e-04	1.885204e-04	1.362585e-04	1.572827e-04	1.653465e-04	1.155124e-04	1.380095e-04	DDB_G0284383	DDB_G0284383	NA	Nucleolar complex protein 2 homolog	Q54PQ6
5.374278e-06	2.263565e-06	7.901970e-06	6.180816e-06	6.161110e-06	7.499262e-06	3.855552e-06	6.201638e-06	2.587498e-06	3.139907e-06	6.902022e-06	4.597741e-06	4.835914e-06	3.896575e-06	5.521095e-06	DDB_G0284381	DDB_G0284381	NA	peptidase C19 family protein, putative ubiquitin carboxyl-terminal hydrolase (UCH)	Q54PQ7
2.723134e-05	1.918105e-05	2.174638e-05	7.976215e-06	1.201543e-05	1.652683e-05	1.910695e-05	1.522085e-05	2.168742e-05	4.049926e-06	1.784724e-05	1.791785e-05	1.814697e-06	1.260080e-05	9.530068e-06	DDB_G0284339	aplN	saposin-like protein N	amoebapore-like protein N	Q54PT7
1.337508e-05	3.130327e-06	6.115200e-06	3.251033e-06	9.982946e-06	7.260475e-06	7.014307e-06	9.483118e-06	1.459834e-05	5.550422e-06	2.463579e-06	1.786699e-05	2.142259e-05	1.201560e-05	9.991856e-06	DDB_G0284289	DDB_G0284289	NA	NA	Q54PU3
1.790395e-04	1.839956e-04	1.669403e-04	1.630157e-04	1.858712e-04	1.850824e-04	1.797843e-04	1.629627e-04	1.642505e-04	1.917595e-04	1.902759e-04	1.868378e-04	1.720912e-04	1.993511e-04	1.884649e-04	DDB_G0284259	DDB_G0284259	NA	4-alpha-glucanotransferase	Q54PW3
6.871721e-05	5.843981e-05	6.616314e-05	6.388781e-05	6.650926e-05	5.983642e-05	6.792533e-05	6.684482e-05	6.229490e-05	6.232804e-05	5.567507e-05	6.311979e-05	4.172898e-05	6.435112e-05	6.557426e-05	DDB_G0284249	DDB_G0284249	NA	peptidase M41, FtsH domain-containing protein	Q54PX1
3.309360e-05	3.236575e-05	2.263599e-05	3.387188e-05	3.553949e-05	7.629988e-05	3.365167e-05	4.507031e-05	3.893320e-05	3.479232e-05	4.010517e-05	3.569763e-05	4.364683e-05	2.430100e-05	4.172585e-05	DDB_G0284245	DDB_G0284245	NA	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, CCHC-type zinc finger-containing protein	Q54PX3
2.381573e-04	2.156323e-04	2.380674e-04	2.719962e-04	2.481344e-04	2.382784e-04	2.607023e-04	2.218181e-04	2.563035e-04	2.844233e-04	3.040154e-04	2.766766e-04	3.117971e-04	2.801809e-04	2.651306e-04	DDB_G0284243	DDB_G0284243	NA	protein phosphatase 2C-related protein	Q54PX6
2.480242e-06	6.502204e-06	3.557054e-06	3.178086e-06	2.756868e-06	2.891162e-06	5.332562e-06	2.527276e-06	2.879500e-06	4.847420e-06	4.461318e-06	3.452051e-06	2.533147e-06	3.911859e-06	1.605885e-06	DDB_G0284223	DDB_G0284223	NA	putative metallophosphoesterase	Q54PY8
2.523812e-04	2.506703e-04	2.532737e-04	2.394293e-04	2.675332e-04	2.460827e-04	2.554543e-04	2.422074e-04	2.436105e-04	2.414865e-04	2.169243e-04	2.360676e-04	2.077474e-04	2.601741e-04	2.337515e-04	DDB_G0284197	proS	ProRS	prolyl-tRNA synthetase, proline-tRNA ligase	Q54Q07
5.318727e-06	5.450000e-06	5.483096e-06	5.699366e-06	5.915193e-06	2.071966e-06	4.836406e-06	3.656771e-06	4.519463e-06	3.410923e-06	2.868369e-06	1.836395e-06	2.721636e-06	2.255549e-06	2.173998e-06	DDB_G0284135	DDB_G0284135	NA	NA	Q54Q20
1.199576e-04	1.264524e-04	9.594920e-05	1.407855e-04	1.511786e-04	1.610604e-04	1.675293e-04	1.385290e-04	1.393061e-04	1.123493e-04	1.549854e-04	1.333323e-04	8.872912e-05	1.078769e-04	1.227335e-04	DDB_G0284169	DDB_G0284169	NA	transmembrane protein	Q54Q29
2.060481e-03	2.004765e-03	2.387300e-03	1.982916e-03	2.060145e-03	1.781229e-03	1.808338e-03	1.952987e-03	1.989997e-03	1.639103e-03	1.886210e-03	1.744486e-03	1.574545e-03	1.620613e-03	1.617671e-03	DDB_G0284167	rnp1A	RNP-1, CIBP	RRM domain-containing protein RNP1A	Q54Q30
5.979954e-05	4.729588e-05	5.205865e-05	5.395425e-05	5.680488e-05	6.903922e-05	4.245216e-05	4.626727e-05	6.251127e-05	4.080796e-05	5.779656e-05	3.995437e-05	4.208718e-05	4.573945e-05	4.430036e-05	DDB_G0284115	DDB_G0284115	NA	NA	Q54Q32
2.512691e-06	2.278179e-06	2.685504e-06	9.345973e-06	2.781918e-06	1.067952e-05	1.618450e-05	9.584088e-06	8.035379e-06	2.222225e-05	2.011254e-05	1.273611e-05	1.951619e-05	2.719432e-05	1.366908e-05	DDB_G0284165	DDB_G0284165	NA	ras association (RA) domain-containing protein	Q54Q33
1.366714e-04	1.175543e-04	1.561270e-04	1.630956e-04	1.513099e-04	1.442782e-04	1.328428e-04	1.605679e-04	1.343725e-04	1.823078e-04	1.913106e-04	1.514912e-04	2.507338e-04	1.911200e-04	1.703807e-04	DDB_G0349530	DDB_G0349530	NA	NA	Q54Q34
8.407084e-06	6.087390e-06	2.415273e-06	9.535560e-06	2.612210e-06	7.677608e-06	1.884486e-06	1.167694e-05	7.714853e-06	1.262623e-05	1.470819e-05	1.449353e-05	1.514039e-05	1.747317e-05	1.124595e-05	DDB_G0284101	snrpA1	NA	leucine-rich repeat-containing protein (LRR), U2 small nuclear ribonucleoprotein A'	Q54Q46
6.863410e-06	3.844711e-06	7.041965e-06	2.164183e-06	1.928022e-06	6.352406e-06	1.970541e-06	3.926564e-06	1.778273e-06	2.378742e-06	2.635972e-06	1.760295e-06	3.114781e-06	4.239485e-06	1.405181e-06	DDB_G0284099	DDB_G0284099	NA	NA	Q54Q47
1.929178e-06	2.052940e-06	3.231703e-06	2.764577e-05	3.152882e-06	7.517960e-05	6.133274e-05	2.282525e-06	2.400460e-06	1.074691e-04	9.196991e-05	7.738595e-05	1.151393e-04	1.063348e-04	8.088641e-05	DDB_G0284091	tf2	TF2	DNA-binding protein TF2	Q54Q52
1.677600e-04	1.057557e-04	1.163407e-04	9.396631e-05	4.818083e-05	1.433869e-04	2.310096e-06	1.286456e-04	1.241437e-04	2.952087e-06	1.440742e-04	4.457989e-05	1.134379e-04	3.458448e-05	3.524812e-05	DDB_G0284087	DDB_G0284087	NA	NA	Q54Q54
5.168208e-05	5.426339e-05	5.708949e-05	5.419218e-05	5.188262e-05	5.572115e-05	3.629227e-05	4.154170e-05	4.797577e-05	4.372255e-05	4.702460e-05	5.181305e-05	4.749672e-05	5.104490e-05	4.615331e-05	DDB_G0284075	elp1	NA	elongation protein 1, IKI3 domain-containing protein, RNA polymerase II elongator complex subunit	Q54Q66
3.168512e-04	3.711500e-04	2.906113e-04	4.230271e-04	4.279708e-04	4.421765e-04	4.336067e-04	4.531586e-04	5.020882e-04	3.191134e-04	3.694710e-04	3.458222e-04	2.683312e-04	1.590539e-04	3.591937e-04	DDB_G0284043	aplA	rcdHH, sapA, saposin-like protein A, saposin A	amoebapore-like protein A	Q54Q68
1.449716e-04	1.411794e-04	9.733363e-05	1.221168e-04	1.374786e-04	1.302523e-04	1.179134e-04	1.450517e-04	1.313058e-04	1.131994e-04	1.099471e-04	1.246611e-04	1.395610e-04	1.362904e-04	1.479576e-04	DDB_G0284067	clybl	NA	citrate lyase subunit beta-like protein	Q54Q74
3.887759e-05	3.368011e-05	2.328050e-06	4.406289e-05	2.228604e-06	4.450970e-05	3.442083e-05	6.885792e-05	3.367383e-05	2.910789e-05	4.492990e-05	3.752315e-05	3.658505e-05	5.474047e-05	3.478176e-05	DDB_G0284065	rapgap9	NA	RapGAP/RanGAP domain-containing protein 9	Q54Q75
5.279692e-05	4.403778e-05	4.997852e-05	4.992567e-05	4.645762e-05	4.534603e-05	4.231439e-05	4.341121e-05	4.083071e-05	4.037242e-05	4.216786e-05	3.559978e-05	3.751282e-05	4.317830e-05	3.319692e-05	DDB_G0284055	DDB_G0284055	NA	ankyrin repeat-containing protein	Q54Q82
2.211335e-06	2.076499e-06	3.125092e-06	2.496133e-06	2.449138e-06	1.798782e-06	2.131696e-06	2.832351e-06	2.505787e-06	1.794386e-05	8.007957e-06	4.472793e-06	8.517772e-05	1.735470e-05	4.020597e-05	DDB_G0283979	DDB_G0283979	NA	NA	Q54QA1
7.436233e-05	7.277226e-05	7.105074e-05	7.393918e-05	6.527339e-05	7.025952e-05	5.783683e-05	6.517666e-05	6.611330e-05	4.018383e-05	5.812101e-05	5.834664e-05	5.289455e-05	5.753478e-05	5.618849e-05	DDB_G0283973	DDB_G0283973	NA	NA	Q54QA4
3.362900e-05	3.499924e-05	3.176164e-05	3.661716e-05	2.492366e-05	1.784828e-05	2.886064e-05	2.408601e-05	2.639583e-05	2.466693e-05	2.373534e-05	2.544478e-05	2.763220e-05	2.766981e-05	2.807992e-05	DDB_G0283971	DDB_G0283971	NA	ubiquitin domain-containing protein	Q54QA5
9.283070e-06	6.532107e-06	1.281947e-05	4.080860e-06	9.670586e-06	5.832846e-06	4.544843e-06	5.866674e-06	5.800192e-06	2.377817e-06	5.041842e-06	5.151731e-06	2.413249e-06	3.589563e-06	4.685173e-06	DDB_G0283949	DDB_G0283949	NA	UPF0341 protein yhiQ	Q54QC2
8.181362e-05	7.528804e-05	8.274063e-05	7.515207e-05	7.522924e-05	9.549041e-05	7.537138e-05	7.846441e-05	7.667332e-05	7.452568e-05	8.303657e-05	7.184864e-05	7.215269e-05	8.257826e-05	7.678610e-05	DDB_G0283943	DDB_G0283943	ALDH	aldehyde dehydrogenase, putative NAD-dependent aldehyde dehydrogenase	Q54QC5
3.589249e-05	3.032531e-05	3.834368e-05	4.370794e-05	4.445537e-05	4.459000e-05	4.337748e-05	5.149755e-05	5.254055e-05	4.854153e-05	6.501740e-05	4.439890e-05	3.666380e-05	6.406245e-05	4.790395e-05	DDB_G0283925	DDB_G0283925	NA	Swarming motility protein ybiA	Q54QD6
1.040686e-05	1.005381e-05	7.422265e-06	8.659531e-06	8.667883e-06	2.267111e-06	9.527158e-06	1.024574e-05	8.842314e-06	8.604678e-06	8.272462e-06	8.613526e-06	6.459406e-06	1.446847e-05	6.127005e-06	DDB_G0283991	DDB_G0283991	NA	UPF0394 inner membrane protein yeeE	Q54QE2
2.945490e-04	2.880412e-04	2.675588e-04	2.431085e-04	2.725269e-04	2.807190e-04	2.433113e-04	2.180265e-04	2.589108e-04	1.142597e-04	1.798605e-04	1.909080e-04	3.249005e-05	1.214860e-04	9.941856e-05	DDB_G0283915	DDB_G0283915	NA	esterase/lipase/thioesterase domain-containing protein	Q54QE7
1.584281e-06	9.152174e-06	1.535212e-05	2.781253e-05	3.194752e-05	2.936347e-05	4.997618e-05	4.291225e-05	5.233216e-05	5.405133e-05	4.471030e-05	3.986766e-05	3.739313e-05	5.267752e-05	3.165502e-05	DDB_G0283911	hsp69	alpha-crystallin domain-containing protein, HSP20-like chaperone domain-containing protein	heat shock protein 69	Q54QE9
1.421641e-05	9.956397e-06	1.140079e-05	1.681669e-05	1.484819e-05	1.087952e-05	1.131863e-05	1.566670e-05	1.363448e-05	7.238529e-06	9.992658e-06	9.366653e-06	2.841044e-06	6.958267e-06	7.065979e-06	DDB_G0283847	DDB_G0283847	NA	cyclopropane fatty acid synthase, cyclopropane-fatty-acyl-phospholipid synthase	Q54QG2
1.851041e-05	1.564500e-05	2.687649e-05	3.080631e-05	2.534678e-05	2.042690e-06	2.536854e-05	2.300756e-05	2.483829e-05	2.625482e-05	2.281744e-05	2.137473e-05	2.563599e-05	3.462444e-05	2.584890e-05	DDB_G0283835	rae1	NA	WD40 repeat-containing protein, putative mRNA export protein	Q54QH0
1.502575e-05	1.871796e-05	1.799921e-05	1.178314e-05	1.319680e-05	1.788415e-05	1.274262e-05	1.442020e-05	1.524571e-05	1.984531e-05	1.189387e-05	1.330649e-05	7.005159e-06	1.670175e-05	2.315186e-05	DDB_G0283831	DDB_G0283831	NA	Golgi SNAP receptor complex member 1	Q54QH2
7.437626e-06	3.927404e-06	8.339824e-06	6.419851e-06	6.596662e-06	6.398448e-06	6.068901e-06	4.244107e-06	6.760066e-06	5.558704e-06	4.903614e-06	2.641433e-06	6.363139e-06	4.945785e-06	8.347748e-06	DDB_G0283827	wasC	WASP-C	WASP-related protein C	Q54QH4
6.321441e-05	5.559306e-05	3.378137e-05	5.150964e-05	5.093534e-05	7.649310e-05	4.812202e-05	6.311274e-05	6.027414e-05	3.656462e-05	5.977081e-05	5.098551e-05	4.524592e-05	4.083958e-05	4.321169e-05	DDB_G0283823	DDB_G0283823	NA	NA	Q54QH6
3.330771e-05	3.739433e-05	5.148719e-05	3.606041e-05	3.709501e-05	5.974055e-05	3.935166e-05	3.917026e-05	3.361641e-05	3.405986e-05	1.904841e-05	3.637288e-05	2.404333e-05	4.697822e-05	4.581198e-05	DDB_G0283889	DDB_G0283889	NA	unknown	Q54QH7
6.277829e-05	5.904871e-05	6.702487e-05	6.491047e-05	5.900277e-05	5.532321e-05	5.372839e-05	6.541772e-05	6.819159e-05	5.138734e-05	5.374687e-05	4.454764e-05	4.771272e-05	5.572279e-05	5.373554e-05	DDB_G0283819	DDB_G0283819	NA	NA	Q54QI3
1.745380e-05	1.470585e-05	1.918756e-05	1.768775e-05	1.886573e-05	2.158287e-05	2.969633e-05	2.526592e-05	3.414859e-05	4.612647e-05	4.585775e-05	4.374636e-05	4.353142e-05	5.177959e-05	4.244143e-05	DDB_G0283813	hmgL	HMGCL	hydroxymethylglutaryl-CoA lyase	Q54QI7
5.478849e-05	6.332449e-05	7.153759e-05	5.690282e-05	6.868028e-05	4.828552e-05	4.987629e-05	5.118663e-05	4.341106e-05	6.048467e-05	4.699163e-05	5.615330e-05	4.349423e-05	5.161693e-05	4.919976e-05	DDB_G0283769	hbs1	NA	HBS1-like protein	Q54QJ0
6.280059e-04	6.616784e-04	6.948520e-04	6.292436e-04	6.502910e-04	6.914888e-04	6.284603e-04	5.886316e-04	5.921074e-04	6.509724e-04	6.193908e-04	6.844997e-04	6.358889e-04	6.998257e-04	6.492715e-04	DDB_G0283803	DDB_G0283803	NA	phosphatidylethanolamine-binding protein PEBP	Q54QK0
8.569508e-05	7.963921e-05	9.670747e-05	7.863135e-05	9.170585e-05	7.806702e-05	6.105272e-05	7.395577e-05	7.693822e-05	5.785459e-05	4.537398e-05	5.646192e-05	5.845008e-05	3.397021e-05	5.860209e-05	DDB_G0283793	DDB_G0283793	NA	NA	Q54QK5
1.029872e-05	1.131935e-05	1.320247e-05	3.207246e-05	3.436608e-05	2.178880e-05	2.166824e-05	2.357725e-05	1.754931e-05	2.104939e-05	2.429128e-05	1.566909e-05	2.228131e-05	1.888731e-05	1.313525e-05	DDB_G0283783	DDB_G0283783	NA	unknown	Q54QL3
5.208613e-06	1.477446e-04	2.254072e-06	2.248494e-06	3.355238e-06	1.131214e-04	1.393604e-05	2.279288e-06	2.488091e-06	1.130452e-05	1.110429e-05	1.136600e-05	9.494148e-06	1.893028e-05	1.404950e-05	DDB_G0283861	DDB_G0283861	NA	39S ribosomal protein L9, mitochondrial	Q54QM2
6.515178e-05	5.663418e-05	9.137227e-05	7.090211e-05	6.421960e-05	7.126025e-05	6.459242e-05	5.475358e-05	7.982048e-05	3.023952e-05	3.248656e-05	5.068303e-05	2.192103e-05	3.332065e-05	3.217092e-05	DDB_G0283727	DDB_G0283727	NA	short-chain dehydrogenase/reductase (SDR) family protein	Q54QN6
5.471725e-05	5.268846e-05	4.301647e-05	4.598535e-05	5.319244e-05	6.734633e-05	4.642301e-05	4.670916e-05	4.500518e-05	3.890343e-05	4.616761e-05	4.433214e-05	3.150366e-05	5.056949e-05	3.625766e-05	DDB_G0283703	DDB_G0283703	NA	NA	Q54QP9
2.859839e-06	3.023539e-06	3.239033e-06	2.517765e-06	2.266604e-06	7.337677e-06	2.381287e-06	2.277461e-06	4.515355e-06	6.668800e-07	1.883815e-06	1.475039e-06	2.492185e-06	2.732125e-06	2.089808e-06	DDB_G0283687	DDB_G0283687	NA	putative RNA splicing factor, RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM	Q54QQ7
2.718515e-05	1.795985e-05	2.478701e-05	1.894974e-05	1.955164e-05	1.756862e-05	1.676844e-05	1.833448e-05	1.726517e-05	1.699228e-05	1.920075e-05	1.386533e-05	2.112640e-05	2.463648e-05	1.615585e-05	DDB_G0283683	DDB_G0283683	NA	leucine-rich repeat-containing protein (LRR)	Q54QQ9
5.271340e-06	2.593247e-06	4.421103e-06	5.900088e-06	5.687164e-06	5.607638e-06	6.344278e-06	2.129334e-06	2.802565e-06	4.808386e-06	2.012514e-06	3.702053e-06	4.231154e-06	2.929003e-06	1.287376e-06	DDB_G0283681	DDB_G0283681	NA	STAG domain-containing protein	Q54QR0
3.689639e-05	4.184983e-05	4.320270e-05	3.902966e-05	3.340695e-05	3.778333e-05	2.434022e-05	2.673610e-05	3.810666e-05	1.905711e-05	1.613685e-05	2.839841e-05	3.341864e-05	2.272572e-05	3.369201e-05	DDB_G0283677	DDB_G0283677	NA	Tetratricopeptide repeat protein 1	Q54QR4
2.336093e-04	2.471442e-04	2.244188e-04	2.302346e-04	2.483189e-04	3.139072e-04	2.519731e-04	2.292423e-04	2.185730e-04	2.418736e-04	2.681173e-04	2.440206e-04	2.859241e-04	2.480622e-04	2.589070e-04	DDB_G0283663	ppiD	NA	tetratricopeptide-like helical domain-containing protein (TPR), cyclophilin-type peptidylprolyl cis-trans isomerase (PPIase), peptidylprolyl isomerase	Q54QS2
2.637958e-05	2.794797e-05	2.589520e-05	2.932974e-05	1.981995e-05	2.208844e-05	2.277583e-05	2.696910e-05	2.271518e-05	2.244324e-05	1.179918e-05	1.751209e-05	1.825052e-05	2.309065e-05	1.815028e-05	DDB_G0283581	utp15	NA	WD40 repeat-containing protein, U3 snoRNP protein, U3 small nucleolar ribonucleoprotein	Q54QV4
4.553893e-06	4.089572e-06	1.546307e-06	2.302034e-06	2.639183e-06	2.005295e-06	2.386605e-06	4.556281e-06	2.305668e-06	3.153050e-06	2.479192e-06	2.131848e-06	2.160481e-06	3.066378e-06	2.027951e-06	DDB_G0283565	DDB_G0283565	NA	NA	Q54QW6
2.045735e-05	1.692790e-05	2.912095e-05	2.322896e-05	2.277087e-05	1.571577e-05	2.094297e-05	2.198572e-05	2.097585e-05	1.056048e-05	1.574407e-05	1.752625e-05	1.375006e-05	1.488267e-05	1.461349e-05	DDB_G0283557	DDB_G0283557	NA	NA	Q54QX1
6.729560e-05	4.852324e-05	6.178214e-05	1.219572e-04	1.029892e-04	1.013631e-04	1.311548e-04	1.338025e-04	1.343408e-04	1.439476e-04	1.693611e-04	1.142997e-04	1.570506e-04	1.345531e-04	1.110220e-04	DDB_G0283549	DDB_G0283549	NA	C2 domain-containing protein	Q54QX8
2.816395e-05	2.499736e-05	2.719701e-05	2.075673e-05	2.038629e-05	1.875600e-05	2.045796e-05	2.039652e-05	1.832604e-05	2.039629e-05	1.293710e-05	1.506338e-05	2.517718e-06	1.778557e-05	1.192139e-05	DDB_G0283481	DDB_G0283481	NA	putative cell surface glycoprotein	Q54QY8
1.965818e-05	7.402198e-06	6.626901e-06	2.041804e-05	3.416017e-06	4.371641e-06	8.990131e-06	1.460837e-05	2.041749e-05	1.288317e-05	2.839690e-06	1.899761e-05	2.514353e-05	3.434478e-05	2.583291e-05	DDB_G0283475	DDB_G0283475	NA	E3 ubiquitin-protein ligase UBR3	Q54QZ3
7.717420e-06	6.454267e-06	5.613581e-06	8.881583e-06	4.782527e-06	6.846579e-06	2.552566e-06	2.700729e-06	4.461751e-06	2.404474e-06	2.053936e-06	3.169820e-06	2.520254e-06	2.906919e-06	2.610647e-06	DDB_G0283457	DDB_G0283457	NA	NA	Q54R06
9.761675e-05	1.000151e-04	1.808690e-04	1.539555e-04	1.461201e-04	1.265345e-04	1.569955e-04	1.580515e-04	1.695907e-04	1.885077e-04	1.467608e-04	1.570626e-04	1.896671e-04	1.875592e-04	1.520284e-04	DDB_G0283455	DDB_G0283455	NA	unknown	Q54R07
1.837801e-05	1.797307e-06	3.513811e-06	1.483092e-05	1.329421e-05	2.074132e-06	2.639395e-05	3.778834e-05	3.122914e-05	7.271746e-05	1.009698e-04	4.942540e-05	4.319689e-05	5.724238e-05	4.398670e-05	DDB_G0283451	DDB_G0283451	NA	Phosphatase DCR2	Q54R10
